t              BoxCavity.fdtd_Point probe_Ez_20_30_24.dat
   0.14805805779527850E-008  -0.212018538E-003
   0.14821212445271376E-008  -0.209773221E-003
   0.14836619111014901E-008  -0.207550664E-003
   0.14852025776758426E-008  -0.205267264E-003
   0.14867432442501952E-008  -0.202938099E-003
   0.14882839108245477E-008  -0.200660797E-003
   0.14898245773989002E-008  -0.198482798E-003
   0.14913652439732528E-008  -0.196328896E-003
   0.14929059105476053E-008  -0.194102526E-003
   0.14944465771219578E-008  -0.191828221E-003
   0.14959872436963104E-008  -0.189622253E-003
   0.14975279102706629E-008  -0.187525438E-003
   0.14990685768450154E-008  -0.185443947E-003
   0.15006092434193680E-008  -0.183282275E-003
   0.15021499099937205E-008  -0.181073483E-003
   0.15036905765680730E-008  -0.178932052E-003
   0.15052312431424256E-008  -0.176901711E-003
   0.15067719097167781E-008  -0.174895147E-003
   0.15083125762911306E-008  -0.172806016E-003
   0.15098532428654832E-008  -0.170656975E-003
   0.15113939094398357E-008  -0.168578772E-003
   0.15129345760141882E-008  -0.166629368E-003
   0.15144752425885408E-008  -0.164705460E-003
   0.15160159091628933E-008  -0.162686207E-003
   0.15175565757372458E-008  -0.160605545E-003
   0.15190972423115984E-008  -0.158603623E-003
   0.15206379088859509E-008  -0.156730821E-003
   0.15221785754603034E-008  -0.154879992E-003
   0.15237192420346560E-008  -0.152933339E-003
   0.15252599086090085E-008  -0.150921944E-003
   0.15268005751833610E-008  -0.148985942E-003
   0.15283412417577136E-008  -0.147185114E-003
   0.15298819083320661E-008  -0.145414117E-003
   0.15314225749064186E-008  -0.143545112E-003
   0.15329632414807712E-008  -0.141606812E-003
   0.15345039080551237E-008  -0.139747455E-003
   0.15360445746294762E-008  -0.138028743E-003
   0.15375852412038288E-008  -0.136337621E-003
   0.15391259077781813E-008  -0.134540838E-003
   0.15406665743525338E-008  -0.132670248E-003
   0.15422072409268864E-008  -0.130881221E-003
   0.15437479075012389E-008  -0.129238251E-003
   0.15452885740755914E-008  -0.127625084E-003
   0.15468292406499440E-008  -0.125906270E-003
   0.15483699072242965E-008  -0.124114624E-003
   0.15499105737986490E-008  -0.122404148E-003
   0.15514512403730016E-008  -0.120837554E-003
   0.15529919069473541E-008  -0.119300741E-003
   0.15545325735217067E-008  -0.117657793E-003
   0.15560732400960592E-008  -0.115936797E-003
   0.15576139066704117E-008  -0.114294926E-003
   0.15591545732447643E-008  -0.112803325E-003
   0.15606952398191168E-008  -0.111344947E-003
   0.15622359063934693E-008  -0.109776316E-003
   0.15637765729678219E-008  -0.108130749E-003
   0.15653172395421744E-008  -0.106571380E-003
   0.15668579061165269E-008  -0.105160711E-003
   0.15683985726908795E-008  -0.103775594E-003
   0.15699392392652320E-008  -0.102279984E-003
   0.15714799058395845E-008  -0.100709221E-003
   0.15730205724139371E-008  -0.992197311E-004
   0.15745612389882896E-008  -0.978781172E-004
   0.15761019055626421E-008  -0.965694999E-004
   0.15776425721369947E-008  -0.951508628E-004
   0.15791832387113472E-008  -0.936491124E-004
   0.15807239052856997E-008  -0.922287945E-004
   0.15822645718600523E-008  -0.909637165E-004
   0.15838052384344048E-008  -0.897319842E-004
   0.15853459050087573E-008  -0.883865723E-004
   0.15868865715831099E-008  -0.869596770E-004
   0.15884272381574624E-008  -0.856150073E-004
   0.15899679047318149E-008  -0.844211172E-004
   0.15915085713061675E-008  -0.832591177E-004
   0.15930492378805200E-008  -0.819853594E-004
   0.15945899044548725E-008  -0.806270036E-004
   0.15961305710292251E-008  -0.793466897E-004
   0.15976712376035776E-008  -0.782209099E-004
   0.15992119041779301E-008  -0.771329578E-004
   0.16007525707522827E-008  -0.759322793E-004
   0.16022932373266352E-008  -0.746429723E-004
   0.16038339039009877E-008  -0.734307760E-004
   0.16053745704753403E-008  -0.723741905E-004
   0.16069152370496928E-008  -0.713562622E-004
   0.16084559036240453E-008  -0.702244433E-004
   0.16099965701983979E-008  -0.689992157E-004
   0.16115372367727504E-008  -0.678477809E-004
   0.16130779033471029E-008  -0.668559660E-004
   0.16146185699214555E-008  -0.659082871E-004
   0.16161592364958080E-008  -0.648461137E-004
   0.16176999030701605E-008  -0.636891782E-004
   0.16192405696445131E-008  -0.626081746E-004
   0.16207812362188656E-008  -0.616844482E-004
   0.16223219027932181E-008  -0.607969159E-004
   0.16238625693675707E-008  -0.597930593E-004
   0.16254032359419232E-008  -0.586985516E-004
   0.16269439025162757E-008  -0.576778111E-004
   0.16284845690906283E-008  -0.568095493E-004
   0.16300252356649808E-008  -0.559831678E-004
   0.16315659022393333E-008  -0.550491059E-004
   0.16331065688136859E-008  -0.540207438E-004
   0.16346472353880384E-008  -0.530578436E-004
   0.16361879019623909E-008  -0.522487862E-004
   0.16377285685367435E-008  -0.514859348E-004
   0.16392692351110960E-008  -0.506125216E-004
   0.16408099016854485E-008  -0.496411812E-004
   0.16423505682598011E-008  -0.487361103E-004
   0.16438912348341536E-008  -0.479837436E-004
   0.16454319014085061E-008  -0.472749962E-004
   0.16469725679828587E-008  -0.464586956E-004
   0.16485132345572112E-008  -0.455479785E-004
   0.16500539011315637E-008  -0.446990161E-004
   0.16515945677059163E-008  -0.439974574E-004
   0.16531352342802688E-008  -0.433428249E-004
   0.16546759008546214E-008  -0.425856233E-004
   0.16562165674289739E-008  -0.417315423E-004
   0.16577572340033264E-008  -0.409342101E-004
   0.16592979005776790E-008  -0.402840087E-004
   0.16608385671520315E-008  -0.396825999E-004
   0.16623792337263840E-008  -0.389781380E-004
   0.16639199003007366E-008  -0.381750469E-004
   0.16654605668750891E-008  -0.374275951E-004
   0.16670012334494416E-008  -0.368264082E-004
   0.16685419000237942E-008  -0.362741375E-004
   0.16700825665981467E-008  -0.356214041E-004
   0.16716232331724992E-008  -0.348726244E-004
   0.16731638997468518E-008  -0.341775012E-004
   0.16747045663212043E-008  -0.336235498E-004
   0.16762452328955568E-008  -0.331167430E-004
   0.16777858994699094E-008  -0.325108740E-004
   0.16793265660442619E-008  -0.318064704E-004
   0.16808672326186144E-008  -0.311499607E-004
   0.16824078991929670E-008  -0.306351285E-004
   0.16839485657673195E-008  -0.301752898E-004
   0.16854892323416720E-008  -0.296216476E-004
   0.16870298989160246E-008  -0.289684122E-004
   0.16885705654903771E-008  -0.283609843E-004
   0.16901112320647296E-008  -0.278930820E-004
   0.16916518986390822E-008  -0.274750819E-004
   0.16931925652134347E-008  -0.269582961E-004
   0.16947332317877872E-008  -0.263412585E-004
   0.16962738983621398E-008  -0.257712527E-004
   0.16978145649364923E-008  -0.253407507E-004
   0.16993552315108448E-008  -0.249609275E-004
   0.17008958980851974E-008  -0.244860694E-004
   0.17024365646595499E-008  -0.239152942E-004
   0.17039772312339024E-008  -0.233913361E-004
   0.17055178978082550E-008  -0.230004734E-004
   0.17070585643826075E-008  -0.226545471E-004
   0.17085992309569600E-008  -0.222155686E-004
   0.17101398975313126E-008  -0.216842254E-004
   0.17116805641056651E-008  -0.211957031E-004
   0.17132212306800176E-008  -0.208361471E-004
   0.17147618972543702E-008  -0.205272172E-004
   0.17163025638287227E-008  -0.201300791E-004
   0.17178432304030752E-008  -0.196332476E-004
   0.17193838969774278E-008  -0.191724939E-004
   0.17209245635517803E-008  -0.188459107E-004
   0.17224652301261328E-008  -0.185740064E-004
   0.17240058967004854E-008  -0.182088279E-004
   0.17255465632748379E-008  -0.177436668E-004
   0.17270872298491904E-008  -0.173213102E-004
   0.17286278964235430E-008  -0.170301173E-004
   0.17301685629978955E-008  -0.167828221E-004
   0.17317092295722480E-008  -0.164429639E-004
   0.17332498961466006E-008  -0.160118198E-004
   0.17347905627209531E-008  -0.156218393E-004
   0.17363312292953056E-008  -0.153561996E-004
   0.17378718958696582E-008  -0.151381073E-004
   0.17394125624440107E-008  -0.148347362E-004
   0.17409532290183632E-008  -0.144379810E-004
   0.17424938955927158E-008  -0.140764732E-004
   0.17440345621670683E-008  -0.138364376E-004
   0.17455752287414208E-008  -0.136396866E-004
   0.17471158953157734E-008  -0.133545500E-004
   0.17486565618901259E-008  -0.129820610E-004
   0.17501972284644784E-008  -0.126516597E-004
   0.17517378950388310E-008  -0.124385588E-004
   0.17532785616131835E-008  -0.122636002E-004
   0.17548192281875361E-008  -0.120068407E-004
   0.17563598947618886E-008  -0.116700030E-004
   0.17579005613362411E-008  -0.113700653E-004
   0.17594412279105937E-008  -0.111786112E-004
   0.17609818944849462E-008  -0.110231758E-004
   0.17625225610592987E-008  -0.107852029E-004
   0.17640632276336513E-008  -0.104652063E-004
   0.17656038942080038E-008  -0.101851883E-004
   0.17671445607823563E-008  -0.100181041E-004
   0.17686852273567089E-008  -0.988384181E-005
   0.17702258939310614E-008  -0.966281914E-005
   0.17717665605054139E-008  -0.936550259E-005
   0.17733072270797665E-008  -0.911600819E-005
   0.17748478936541190E-008  -0.897629343E-005
   0.17763885602284715E-008  -0.886050111E-005
   0.17779292268028241E-008  -0.865608854E-005
   0.17794698933771766E-008  -0.837992593E-005
   0.17810105599515291E-008  -0.815317071E-005
   0.17825512265258817E-008  -0.803110834E-005
   0.17840918931002342E-008  -0.792562150E-005
   0.17856325596745867E-008  -0.772985641E-005
   0.17871732262489393E-008  -0.746981277E-005
   0.17887138928232918E-008  -0.726782127E-005
   0.17902545593976443E-008  -0.717000239E-005
   0.17917952259719969E-008  -0.708242487E-005
   0.17933358925463494E-008  -0.690359411E-005
   0.17948765591207019E-008  -0.666428241E-005
   0.17964172256950545E-008  -0.648141895E-005
   0.17979578922694070E-008  -0.639500331E-005
   0.17994985588437595E-008  -0.631449711E-005
   0.18010392254181121E-008  -0.614572764E-005
   0.18025798919924646E-008  -0.592213655E-005
   0.18041205585668171E-008  -0.575947888E-005
   0.18056612251411697E-008  -0.569475196E-005
   0.18072018917155222E-008  -0.563227195E-005
   0.18087425582898747E-008  -0.547625268E-005
   0.18102832248642273E-008  -0.526670465E-005
   0.18118238914385798E-008  -0.512314500E-005
   0.18133645580129323E-008  -0.507294408E-005
   0.18149052245872849E-008  -0.501187833E-005
   0.18164458911616374E-008  -0.485471310E-005
   0.18179865577359899E-008  -0.465698395E-005
   0.18195272243103425E-008  -0.453457415E-005
   0.18210678908846950E-008  -0.450051675E-005
   0.18226085574590475E-008  -0.444914531E-005
   0.18241492240334001E-008  -0.430474802E-005
   0.18256898906077526E-008  -0.412659529E-005
   0.18272305571821051E-008  -0.402538763E-005
   0.18287712237564577E-008  -0.400584076E-005
   0.18303118903308102E-008  -0.395742654E-005
   0.18318525569051627E-008  -0.381172208E-005
   0.18333932234795153E-008  -0.364203129E-005
   0.18349338900538678E-008  -0.355822635E-005
   0.18364745566282203E-008  -0.354900385E-005
   0.18380152232025729E-008  -0.349987181E-005
   0.18395558897769254E-008  -0.335706704E-005
   0.18410965563512779E-008  -0.320287245E-005
   0.18426372229256305E-008  -0.314016006E-005
   0.18441778894999830E-008  -0.314798831E-005
   0.18457185560743355E-008  -0.310806900E-005
   0.18472592226486881E-008  -0.296963731E-005
   0.18487998892230406E-008  -0.282329029E-005
   0.18503405557973931E-008  -0.277294862E-005
   0.18518812223717457E-008  -0.278606990E-005
   0.18534218889460982E-008  -0.274100012E-005
   0.18549625555204508E-008  -0.260231172E-005
   0.18565032220948033E-008  -0.247011462E-005
   0.18580438886691558E-008  -0.243837030E-005
   0.18595845552435084E-008  -0.246477725E-005
   0.18611252218178609E-008  -0.242826059E-005
   0.18626658883922134E-008  -0.229497437E-005
   0.18642065549665660E-008  -0.216849548E-005
   0.18657472215409185E-008  -0.214742363E-005
   0.18672878881152710E-008  -0.218140963E-005
   0.18688285546896236E-008  -0.213855742E-005
   0.18703692212639761E-008  -0.199791475E-005
   0.18719098878383286E-008  -0.188358285E-005
   0.18734505544126812E-008  -0.188561296E-005
   0.18749912209870337E-008  -0.193112533E-005
   0.18765318875613862E-008  -0.188947502E-005
   0.18780725541357388E-008  -0.175444075E-005
   0.18796132207100913E-008  -0.164991241E-005
   0.18811538872844438E-008  -0.165789777E-005
   0.18826945538587964E-008  -0.170421708E-005
   0.18842352204331489E-008  -0.165889639E-005
   0.18857758870075014E-008  -0.151950724E-005
   0.18873165535818540E-008  -0.142106182E-005
   0.18888572201562065E-008  -0.144764317E-005
   0.18903978867305590E-008  -0.150919789E-005
   0.18919385533049116E-008  -0.146566867E-005
   0.18934792198792641E-008  -0.132574780E-005
   0.18950198864536166E-008  -0.123584152E-005
   0.18965605530279692E-008  -0.127334715E-005
   0.18981012196023217E-008  -0.133647745E-005
   0.18996418861766742E-008  -0.128688146E-005
   0.19011825527510268E-008  -0.114540967E-005
   0.19027232193253793E-008  -0.106456389E-005
   0.19042638858997318E-008  -0.111417296E-005
   0.19058045524740844E-008  -0.118152639E-005
   0.19073452190484369E-008  -0.112771352E-005
   0.19088858856227894E-008  -0.982757115E-006
   0.19104265521971420E-008  -0.907160256E-006
   0.19119672187714945E-008  -0.969706093E-006
   0.19135078853458470E-008  -0.104780361E-005
   0.19150485519201996E-008  -0.995209575E-006
   0.19165892184945521E-008  -0.849615560E-006
   0.19181298850689046E-008  -0.783032874E-006
   0.19196705516432572E-008  -0.856614008E-006
   0.19212112182176097E-008  -0.930859414E-006
   0.19227518847919622E-008  -0.864313790E-006
   0.19242925513663148E-008  -0.715598389E-006
   0.19258332179406673E-008  -0.661212425E-006
   0.19273738845150198E-008  -0.748525849E-006
   0.19289145510893724E-008  -0.828751240E-006
   0.19304552176637249E-008  -0.761334491E-006
   0.19319958842380774E-008  -0.610436018E-006
   0.19335365508124300E-008  -0.559782791E-006
   0.19350772173867825E-008  -0.655353233E-006
   0.19366178839611350E-008  -0.736534560E-006
   0.19381585505354876E-008  -0.661954516E-006
   0.19396992171098401E-008  -0.511136022E-006
   0.19412398836841926E-008  -0.472300513E-006
   0.19427805502585452E-008  -0.577910214E-006
   0.19443212168328977E-008  -0.660194416E-006
   0.19458618834072502E-008  -0.582634016E-006
   0.19474025499816028E-008  -0.428298080E-006
   0.19489432165559553E-008  -0.389799908E-006
   0.19504838831303078E-008  -0.504104321E-006
   0.19520245497046604E-008  -0.593549487E-006
   0.19535652162790129E-008  -0.509523318E-006
   0.19551058828533655E-008  -0.347130822E-006
   0.19566465494277180E-008  -0.316515838E-006
   0.19581872160020705E-008  -0.444237259E-006
   0.19597278825764231E-008  -0.534079675E-006
   0.19612685491507756E-008  -0.444315901E-006
   0.19628092157251281E-008  -0.285345493E-006
   0.19643498822994807E-008  -0.263521827E-006
   0.19658905488738332E-008  -0.394237702E-006
   0.19674312154481857E-008  -0.480441940E-006
   0.19689718820225383E-008  -0.385889564E-006
   0.19705125485968908E-008  -0.227204467E-006
   0.19720532151712433E-008  -0.213269317E-006
   0.19735938817455959E-008  -0.350549442E-006
   0.19751345483199484E-008  -0.431751630E-006
   0.19766752148943009E-008  -0.328458555E-006
   0.19782158814686535E-008  -0.172657224E-006
   0.19797565480430060E-008  -0.170584826E-006
   0.19812972146173585E-008  -0.313821431E-006
   0.19828378811917111E-008  -0.391650019E-006
   0.19843785477660636E-008  -0.284801814E-006
   0.19859192143404161E-008  -0.132213785E-006
   0.19874598809147687E-008  -0.138055270E-006
   0.19890005474891212E-008  -0.285034702E-006
   0.19905412140634737E-008  -0.356357987E-006
   0.19920818806378263E-008  -0.240139883E-006
   0.19936225472121788E-008  -0.884936071E-007
   0.19951632137865313E-008  -0.104891349E-006
   0.19967038803608839E-008  -0.258390514E-006
   0.19982445469352364E-008  -0.326035831E-006
   0.19997852135095889E-008  -0.204096168E-006
   0.20013258800839415E-008  -0.542123928E-007
   0.20028665466582940E-008  -0.793181556E-007
   0.20044072132326465E-008  -0.238863407E-006
   0.20059478798069991E-008  -0.302616655E-006
   0.20074885463813516E-008  -0.172957542E-006
   0.20090292129557041E-008  -0.241528255E-007
   0.20105698795300567E-008  -0.587427280E-007
   0.20121105461044092E-008  -0.221847159E-006
   0.20136512126787617E-008  -0.276884066E-006
   0.20151918792531143E-008  -0.137907264E-006
   0.20167325458274668E-008   0.795142796E-008
   0.20182732124018193E-008  -0.385445311E-007
   0.20198138789761719E-008  -0.208302964E-006
   0.20213545455505244E-008  -0.258677289E-006
   0.20228952121248769E-008  -0.113636872E-006
   0.20244358786992295E-008   0.285115789E-007
   0.20259765452735820E-008  -0.268090936E-007
   0.20275172118479345E-008  -0.197584029E-006
   0.20290578784222871E-008  -0.240714769E-006
   0.20305985449966396E-008  -0.917625300E-007
   0.20321392115709921E-008   0.464846721E-007
   0.20336798781453447E-008  -0.127096698E-007
   0.20352205447196972E-008  -0.180761361E-006
   0.20367612112940497E-008  -0.218175927E-006
   0.20383018778684023E-008  -0.691182862E-007
   0.20398425444427548E-008   0.602993850E-007
   0.20413832110171073E-008  -0.930336341E-008
   0.20429238775914599E-008  -0.178332030E-006
   0.20444645441658124E-008  -0.206899458E-006
   0.20460052107401649E-008  -0.506240383E-007
   0.20475458773145175E-008   0.768290676E-007
   0.20490865438888700E-008   0.158861724E-008
   0.20506272104632225E-008  -0.167978911E-006
   0.20521678770375751E-008  -0.192143446E-006
   0.20537085436119276E-008  -0.346334730E-007
   0.20552492101862802E-008   0.859439382E-007
   0.20567898767606327E-008   0.259895927E-008
   0.20583305433349852E-008  -0.164549874E-006
   0.20598712099093378E-008  -0.177461246E-006
   0.20614118764836903E-008  -0.162244760E-007
   0.20629525430580428E-008   0.942512983E-007
   0.20644932096323954E-008   0.314197734E-008
   0.20660338762067479E-008  -0.155247420E-006
   0.20675745427811004E-008  -0.153855623E-006
   0.20691152093554530E-008   0.680095980E-008
   0.20706558759298055E-008   0.100328592E-006
   0.20721965425041580E-008  -0.689099977E-008
   0.20737372090785106E-008  -0.166798841E-006
   0.20752778756528631E-008  -0.155196332E-006
   0.20768185422272156E-008   0.142347147E-007
   0.20783592088015682E-008   0.107661648E-006
   0.20798998753759207E-008  -0.174527059E-008
   0.20814405419502732E-008  -0.155825916E-006
   0.20829812085246258E-008  -0.133917851E-006
   0.20845218750989783E-008   0.364698991E-007
   0.20860625416733308E-008   0.117891311E-006
   0.20876032082476834E-008  -0.330988570E-008
   0.20891438748220359E-008  -0.156728902E-006
   0.20906845413963884E-008  -0.127145071E-006
   0.20922252079707410E-008   0.426527720E-007
   0.20937658745450935E-008   0.112810902E-006
   0.20953065411194460E-008  -0.147079433E-007
   0.20968472076937986E-008  -0.159001786E-006
   0.20983878742681511E-008  -0.116565296E-006
   0.20999285408425036E-008   0.544188410E-007
   0.21014692074168562E-008   0.118806049E-006
   0.21030098739912087E-008  -0.836588043E-008
   0.21045505405655612E-008  -0.147968478E-006
   0.21060912071399138E-008  -0.106285036E-006
   0.21076318737142663E-008   0.582895936E-007
   0.21091725402886188E-008   0.115862363E-006
   0.21107132068629714E-008  -0.153808628E-007
   0.21122538734373239E-008  -0.150961100E-006
   0.21137945400116764E-008  -0.963316040E-007
   0.21153352065860290E-008   0.748816831E-007
   0.21168758731603815E-008   0.120554461E-006
   0.21184165397347340E-008  -0.250293510E-007
   0.21199572063090866E-008  -0.155095989E-006
   0.21214978728834391E-008  -0.852034319E-007
   0.21230385394577916E-008   0.839121341E-007
   0.21245792060321442E-008   0.111427966E-006
   0.21261198726064967E-008  -0.410929317E-007
   0.21276605391808492E-008  -0.156661585E-006
   0.21292012057552018E-008  -0.695666103E-007
   0.21307418723295543E-008   0.102135672E-006
   0.21322825389039068E-008   0.121397548E-006
   0.21338232054782594E-008  -0.376975180E-007
   0.21353638720526119E-008  -0.152882706E-006
   0.21369045386269644E-008  -0.621195966E-007
   0.21384452052013170E-008   0.108316399E-006
   0.21399858717756695E-008   0.116632364E-006
   0.21415265383500220E-008  -0.545355476E-007
   0.21430672049243746E-008  -0.168385114E-006
   0.21446078714987271E-008  -0.652384600E-007
   0.21461485380730796E-008   0.111064118E-006
   0.21476892046474322E-008   0.116592474E-006
   0.21492298712217847E-008  -0.497508665E-007
   0.21507705377961372E-008  -0.150705887E-006
   0.21523112043704898E-008  -0.460382523E-007
   0.21538518709448423E-008   0.117277594E-006
   0.21553925375191949E-008   0.113185607E-006
   0.21569332040935474E-008  -0.534381144E-007
   0.21584738706678999E-008  -0.154406052E-006
   0.21600145372422525E-008  -0.507040667E-007
   0.21615552038166050E-008   0.113276634E-006
   0.21630958703909575E-008   0.107184960E-006
   0.21646365369653101E-008  -0.603193655E-007
   0.21661772035396626E-008  -0.149936596E-006
   0.21677178701140151E-008  -0.316668789E-007
   0.21692585366883677E-008   0.128486874E-006
   0.21707992032627202E-008   0.104281426E-006
   0.21723398698370727E-008  -0.706459957E-007
   0.21738805364114253E-008  -0.150821649E-006
   0.21754212029857778E-008  -0.235848461E-007
   0.21769618695601303E-008   0.132095309E-006
   0.21785025361344829E-008   0.958858521E-007
   0.21800432027088354E-008  -0.813024172E-007
   0.21815838692831879E-008  -0.147187336E-006
   0.21831245358575405E-008  -0.829356850E-008
   0.21846652024318930E-008   0.137114668E-006
   0.21862058690062455E-008   0.850158202E-007
   0.21877465355805981E-008  -0.877537403E-007
   0.21892872021549506E-008  -0.140257967E-006
   0.21908278687293031E-008  -0.361210084E-008
   0.21923685353036557E-008   0.131692829E-006
   0.21939092018780082E-008   0.786366883E-007
   0.21954498684523607E-008  -0.923220398E-007
   0.21969905350267133E-008  -0.144162186E-006
   0.21985312016010658E-008   0.268182987E-008
   0.22000718681754183E-008   0.149507002E-006
   0.22016125347497709E-008   0.899363499E-007
   0.22031532013241234E-008  -0.936007041E-007
   0.22046938678984759E-008  -0.141783914E-006
   0.22062345344728285E-008   0.112132454E-007
   0.22077752010471810E-008   0.145377641E-006
   0.22093158676215335E-008   0.699686495E-007
   0.22108565341958861E-008  -0.110408862E-006
   0.22123972007702386E-008  -0.146011502E-006
   0.22139378673445911E-008   0.131635431E-007
   0.22154785339189437E-008   0.150759931E-006
   0.22170192004932962E-008   0.805304978E-007
   0.22185598670676487E-008  -0.976306467E-007
   0.22201005336420013E-008  -0.134303235E-006
   0.22216412002163538E-008   0.218274749E-007
   0.22231818667907063E-008   0.149491115E-006
   0.22247225333650589E-008   0.656319656E-007
   0.22262631999394114E-008  -0.114430350E-006
   0.22278038665137639E-008  -0.138946604E-006
   0.22293445330881165E-008   0.250469867E-007
   0.22308851996624690E-008   0.147068889E-006
   0.22324258662368215E-008   0.586175375E-007
   0.22339665328111741E-008  -0.113403267E-006
   0.22355071993855266E-008  -0.128092964E-006
   0.22370478659598791E-008   0.347512668E-007
   0.22385885325342317E-008   0.150459698E-006
   0.22401291991085842E-008   0.606250765E-007
   0.22416698656829367E-008  -0.110610820E-006
   0.22432105322572893E-008  -0.127786720E-006
   0.22447511988316418E-008   0.315409494E-007
   0.22462918654059943E-008   0.144668235E-006
   0.22478325319803469E-008   0.540959064E-007
   0.22493731985546994E-008  -0.110199366E-006
   0.22509138651290519E-008  -0.115236439E-006
   0.22524545317034045E-008   0.437101235E-007
   0.22539951982777570E-008   0.139778862E-006
   0.22555358648521096E-008   0.383429395E-007
   0.22570765314264621E-008  -0.117694121E-006
   0.22586171980008146E-008  -0.112682336E-006
   0.22601578645751672E-008   0.440661907E-007
   0.22616985311495197E-008   0.134573895E-006
   0.22632391977238722E-008   0.332320198E-007
   0.22647798642982248E-008  -0.118111068E-006
   0.22663205308725773E-008  -0.105020753E-006
   0.22678611974469298E-008   0.573885686E-007
   0.22694018640212824E-008   0.142607831E-006
   0.22709425305956349E-008   0.333831096E-007
   0.22724831971699874E-008  -0.114052476E-006
   0.22740238637443400E-008  -0.958634843E-007
   0.22755645303186925E-008   0.547071863E-007
   0.22771051968930450E-008   0.123453788E-006
   0.22786458634673976E-008   0.162065703E-007
   0.22801865300417501E-008  -0.116541571E-006
   0.22817271966161026E-008  -0.909207927E-007
   0.22832678631904552E-008   0.573372603E-007
   0.22848085297648077E-008   0.122837335E-006
   0.22863491963391602E-008   0.166293930E-007
   0.22878898629135128E-008  -0.109050610E-006
   0.22894305294878653E-008  -0.764471508E-007
   0.22909711960622178E-008   0.668322855E-007
   0.22925118626365704E-008   0.118203154E-006
   0.22940525292109229E-008   0.578744164E-008
   0.22955931957852754E-008  -0.115292409E-006
   0.22971338623596280E-008  -0.810753988E-007
   0.22986745289339805E-008   0.577183101E-007
   0.23002151955083330E-008   0.109727921E-006
   0.23017558620826856E-008   0.756042340E-008
   0.23032965286570381E-008  -0.100951198E-006
   0.23048371952313906E-008  -0.610924360E-007
   0.23063778618057432E-008   0.708120353E-007
   0.23079185283800957E-008   0.107316161E-006
   0.23094591949544482E-008  -0.495839458E-008
   0.23109998615288008E-008  -0.110733929E-006
   0.23125405281031533E-008  -0.650154277E-007
   0.23140811946775058E-008   0.659635617E-007
   0.23156218612518584E-008   0.100926357E-006
   0.23171625278262109E-008  -0.398769373E-008
   0.23187031944005634E-008  -0.994500624E-007
   0.23202438609749160E-008  -0.544650476E-007
   0.23217845275492685E-008   0.649663576E-007
   0.23233251941236210E-008   0.932012654E-007
   0.23248658606979736E-008  -0.648655885E-008
   0.23264065272723261E-008  -0.965849907E-007
   0.23279471938466786E-008  -0.555147928E-007
   0.23294878604210312E-008   0.585066893E-007
   0.23310285269953837E-008   0.880960442E-007
   0.23325691935697362E-008  -0.653774634E-008
   0.23341098601440888E-008  -0.900003698E-007
   0.23356505267184413E-008  -0.411604688E-007
   0.23371911932927938E-008   0.715124457E-007
   0.23387318598671464E-008   0.860846399E-007
   0.23402725264414989E-008  -0.185860927E-007
   0.23418131930158514E-008  -0.938411091E-007
   0.23433538595902040E-008  -0.372047140E-007
   0.23448945261645565E-008   0.657257075E-007
   0.23464351927389090E-008   0.696076867E-007
   0.23479758593132616E-008  -0.274883831E-007
   0.23495165258876141E-008  -0.874077912E-007
   0.23510571924619666E-008  -0.255509818E-007
   0.23525978590363192E-008   0.724793026E-007
   0.23541385256106717E-008   0.695405902E-007
   0.23556791921850243E-008  -0.296093248E-007
   0.23572198587593768E-008  -0.823778663E-007
   0.23587605253337293E-008  -0.121395729E-007
   0.23603011919080819E-008   0.797609871E-007
   0.23618418584824344E-008   0.604566850E-007
   0.23633825250567869E-008  -0.429862297E-007
   0.23649231916311395E-008  -0.854332285E-007
   0.23664638582054920E-008  -0.114923324E-007
   0.23680045247798445E-008   0.712987145E-007
   0.23695451913541971E-008   0.486522751E-007
   0.23710858579285496E-008  -0.425614175E-007
   0.23726265245029021E-008  -0.714774018E-007
   0.23741671910772547E-008   0.172988024E-008
   0.23757078576516072E-008   0.724664275E-007
   0.23772485242259597E-008   0.413540882E-007
   0.23787891908003123E-008  -0.462984993E-007
   0.23803298573746648E-008  -0.669427394E-007
   0.23818705239490173E-008   0.650446452E-008
   0.23834111905233699E-008   0.689395989E-007
   0.23849518570977224E-008   0.323426690E-007
   0.23864925236720749E-008  -0.513595708E-007
   0.23880331902464275E-008  -0.629787493E-007
   0.23895738568207800E-008   0.170955445E-007
   0.23911145233951325E-008   0.782917482E-007
   0.23926551899694851E-008   0.321402780E-007
   0.23941958565438376E-008  -0.602794259E-007
   0.23957365231181901E-008  -0.695159486E-007
   0.23972771896925427E-008   0.185613303E-007
   0.23988178562668952E-008   0.791521515E-007
   0.24003585228412477E-008   0.262594284E-007
   0.24018991894156003E-008  -0.629143742E-007
   0.24034398559899528E-008  -0.600172712E-007
   0.24049805225643053E-008   0.290232407E-007
   0.24065211891386579E-008   0.752544409E-007
   0.24080618557130104E-008   0.139861172E-007
   0.24096025222873629E-008  -0.652174279E-007
   0.24111431888617155E-008  -0.497328259E-007
   0.24126838554360680E-008   0.366282720E-007
   0.24142245220104205E-008   0.694919748E-007
   0.24157651885847731E-008   0.468858730E-009
   0.24173058551591256E-008  -0.730610878E-007
   0.24188465217334781E-008  -0.438412187E-007
   0.24203871883078307E-008   0.507337319E-007
   0.24219278548821832E-008   0.765074688E-007
