t              csa.fdtd_Point probe B2_Ez_100_20_0.dat
   0.76249999536592838E-006  -0.915681171E+001
   0.76374999535833155E-006  -0.914719391E+001
   0.76499999535073471E-006  -0.905530643E+001
   0.76624999534313787E-006  -0.894133854E+001
   0.76749999533554103E-006  -0.889374352E+001
   0.76874999532794419E-006  -0.894671726E+001
   0.76999999532034735E-006  -0.904373455E+001
   0.77124999531275051E-006  -0.908533001E+001
   0.77249999530515367E-006  -0.901929665E+001
   0.77374999529755684E-006  -0.888920021E+001
   0.77499999528996000E-006  -0.879495907E+001
   0.77624999528236316E-006  -0.880206585E+001
   0.77749999527476632E-006  -0.888430023E+001
   0.77874999526716948E-006  -0.895203972E+001
   0.77999999525957264E-006  -0.893656445E+001
   0.78124999525197580E-006  -0.884938335E+001
   0.78249999524437897E-006  -0.876306820E+001
   0.78374999523678213E-006  -0.873758221E+001
   0.78499999522918529E-006  -0.876661682E+001
   0.78624999522158845E-006  -0.879388905E+001
   0.78749999521399161E-006  -0.877693653E+001
   0.78874999520639477E-006  -0.872975540E+001
   0.78999999519879793E-006  -0.870123386E+001
   0.79124999519120109E-006  -0.871547985E+001
   0.79249999518360426E-006  -0.874051476E+001
   0.79374999517600742E-006  -0.872136116E+001
   0.79499999516841058E-006  -0.864391518E+001
   0.79624999516081374E-006  -0.856018353E+001
   0.79749999515321690E-006  -0.854258823E+001
   0.79874999514562006E-006  -0.860908699E+001
   0.79999999513802322E-006  -0.869560051E+001
   0.80124999513042638E-006  -0.870938206E+001
   0.80249999512282955E-006  -0.861648273E+001
   0.80374999511523271E-006  -0.847884178E+001
   0.80499999510763587E-006  -0.840178967E+001
   0.80624999510003903E-006  -0.843877697E+001
   0.80749999509244219E-006  -0.854281425E+001
   0.80874999508484535E-006  -0.861050034E+001
   0.80999999507724851E-006  -0.857636070E+001
   0.81124999506965167E-006  -0.846827507E+001
   0.81249999506205484E-006  -0.837432766E+001
   0.81374999505445800E-006  -0.835743046E+001
   0.81499999504686116E-006  -0.840180492E+001
   0.81624999503926432E-006  -0.843944263E+001
   0.81749999503166748E-006  -0.842358303E+001
   0.81874999502407064E-006  -0.837211704E+001
   0.81999999501647380E-006  -0.833936882E+001
   0.82124999500887697E-006  -0.835087967E+001
   0.82249999500128013E-006  -0.837334061E+001
   0.82374999499368329E-006  -0.835254288E+001
   0.82499999498608645E-006  -0.827823162E+001
   0.82624999497848961E-006  -0.820409966E+001
   0.82749999497089277E-006  -0.819696045E+001
   0.82874999496329593E-006  -0.826469898E+001
   0.82999999495569909E-006  -0.833889008E+001
   0.83124999494810226E-006  -0.833540726E+001
   0.83249999494050542E-006  -0.823664093E+001
   0.83374999493290858E-006  -0.811346531E+001
   0.83499999492531174E-006  -0.806196594E+001
   0.83624999491771490E-006  -0.811396408E+001
   0.83749999491011806E-006  -0.820756435E+001
   0.83874999490252122E-006  -0.824621010E+001
   0.83999999489492438E-006  -0.818873024E+001
   0.84124999488732755E-006  -0.808369732E+001
   0.84249999487973071E-006  -0.801749992E+001
   0.84374999487213387E-006  -0.803022480E+001
   0.84499999486453703E-006  -0.808247662E+001
   0.84624999485694019E-006  -0.810226154E+001
   0.84749999484934335E-006  -0.806021881E+001
   0.84874999484174651E-006  -0.799564600E+001
   0.84999999483414967E-006  -0.796941376E+001
   0.85124999482655284E-006  -0.799615383E+001
   0.85249999481895600E-006  -0.802826786E+001
   0.85374999481135916E-006  -0.800842571E+001
   0.85499999480376232E-006  -0.793425608E+001
   0.85624999479616548E-006  -0.786529112E+001
   0.85749999478856864E-006  -0.786246443E+001
   0.85874999478097180E-006  -0.792212772E+001
   0.85999999477337497E-006  -0.797458744E+001
   0.86124999476577813E-006  -0.795190048E+001
   0.86249999475818129E-006  -0.785754585E+001
   0.86374999475058445E-006  -0.776632833E+001
   0.86499999474298761E-006  -0.775229883E+001
   0.86624999473539077E-006  -0.781568050E+001
   0.86749999472779393E-006  -0.788202429E+001
   0.86874999472019709E-006  -0.787497807E+001
   0.86999999471260026E-006  -0.779040909E+001
   0.87124999470500342E-006  -0.769854498E+001
   0.87249999469740658E-006  -0.767324972E+001
   0.87374999468980974E-006  -0.772009087E+001
   0.87499999468221290E-006  -0.777448845E+001
   0.87624999467461606E-006  -0.776931763E+001
   0.87749999466701922E-006  -0.770169115E+001
   0.87874999465942238E-006  -0.763171387E+001
   0.87999999465182555E-006  -0.761722946E+001
   0.88124999464422871E-006  -0.765393019E+001
   0.88249999463663187E-006  -0.768272686E+001
   0.88374999462903503E-006  -0.765493441E+001
   0.88499999462143819E-006  -0.758537960E+001
   0.88624999461384135E-006  -0.753683567E+001
   0.88749999460624451E-006  -0.755198145E+001
   0.88874999459864767E-006  -0.760506630E+001
   0.88999999459105084E-006  -0.762576294E+001
   0.89124999458345400E-006  -0.757226610E+001
   0.89249999457585716E-006  -0.747794676E+001
   0.89374999456826032E-006  -0.742138767E+001
   0.89499999456066348E-006  -0.744808292E+001
   0.89624999455306664E-006  -0.752289057E+001
   0.89749999454546980E-006  -0.756252861E+001
   0.89874999453787296E-006  -0.751670551E+001
   0.89999999453027613E-006  -0.741700983E+001
   0.90124999452267929E-006  -0.734501219E+001
   0.90249999451508245E-006  -0.735224915E+001
   0.90374999450748561E-006  -0.741226244E+001
   0.90499999449988877E-006  -0.745102692E+001
   0.90624999449229193E-006  -0.742236805E+001
   0.90749999448469509E-006  -0.735102797E+001
   0.90874999447709826E-006  -0.730169821E+001
   0.90999999446950142E-006  -0.730930710E+001
   0.91124999446190458E-006  -0.734431791E+001
   0.91249999445430774E-006  -0.734798527E+001
   0.91374999444671090E-006  -0.729823685E+001
   0.91499999443911406E-006  -0.723502874E+001
   0.91624999443151722E-006  -0.721760654E+001
   0.91749999442392038E-006  -0.725885582E+001
   0.91874999441632355E-006  -0.730723953E+001
   0.91999999440872671E-006  -0.729763460E+001
   0.92124999440112987E-006  -0.721972418E+001
   0.92249999439353303E-006  -0.713251257E+001
   0.92374999438593619E-006  -0.710782003E+001
   0.92499999437833935E-006  -0.715877771E+001
   0.92624999437074251E-006  -0.722577858E+001
   0.92749999436314567E-006  -0.723460817E+001
   0.92874999435554884E-006  -0.716849852E+001
   0.92999999434795200E-006  -0.708222723E+001
   0.93124999434035516E-006  -0.704565001E+001
   0.93249999433275832E-006  -0.707510138E+001
   0.93374999432516148E-006  -0.712151194E+001
   0.93499999431756464E-006  -0.712448740E+001
   0.93624999430996780E-006  -0.707434750E+001
   0.93749999430237096E-006  -0.701824713E+001
   0.93874999429477413E-006  -0.700651550E+001
   0.93999999428717729E-006  -0.703773499E+001
   0.94124999427958045E-006  -0.706097794E+001
   0.94249999427198361E-006  -0.703217506E+001
   0.94374999426438677E-006  -0.696390104E+001
   0.94499999425678993E-006  -0.691463757E+001
   0.94624999424919309E-006  -0.692758322E+001
   0.94749999424159626E-006  -0.698304939E+001
   0.94874999423399942E-006  -0.701547337E+001
   0.94999999422640258E-006  -0.697914505E+001
   0.95124999421880574E-006  -0.689550781E+001
   0.95249999421120890E-006  -0.683294392E+001
   0.95374999420361206E-006  -0.683900881E+001
   0.95499999419601522E-006  -0.689382076E+001
   0.95624999418841838E-006  -0.693145990E+001
   0.95749999418082155E-006  -0.690658951E+001
   0.95874999417322471E-006  -0.683805037E+001
   0.95999999416562787E-006  -0.678620052E+001
   0.96124999415803103E-006  -0.678947401E+001
   0.96249999415043419E-006  -0.682654572E+001
   0.96374999414283735E-006  -0.684205055E+001
   0.96499999413524051E-006  -0.680686045E+001
   0.96624999412764367E-006  -0.674866056E+001
   0.96749999412004684E-006  -0.672110271E+001
   0.96874999411245000E-006  -0.674511003E+001
   0.96999999410485316E-006  -0.678513384E+001
   0.97124999409725632E-006  -0.678595829E+001
   0.97249999408965948E-006  -0.673149204E+001
   0.97374999408206264E-006  -0.666342545E+001
   0.97499999407446580E-006  -0.663941765E+001
   0.97624999406686896E-006  -0.667380619E+001
   0.97749999405927213E-006  -0.672237444E+001
   0.97874999405167529E-006  -0.672710896E+001
   0.97999999404407845E-006  -0.667477274E+001
   0.98124999403648161E-006  -0.660914803E+001
   0.98249999402888477E-006  -0.658516073E+001
   0.98374999402128793E-006  -0.661305475E+001
   0.98499999401369109E-006  -0.665006351E+001
   0.98624999400609425E-006  -0.664677906E+001
   0.98749999399849742E-006  -0.659870434E+001
   0.98874999399090058E-006  -0.654926968E+001
   0.98999999398330374E-006  -0.654237652E+001
   0.99124999397570690E-006  -0.657537603E+001
   0.99249999396811006E-006  -0.660209465E+001
   0.99374999396051322E-006  -0.658224392E+001
   0.99499999395291638E-006  -0.652469873E+001
   0.99624999394531955E-006  -0.647888803E+001
   0.99749999393772271E-006  -0.648331070E+001
   0.99874999393012587E-006  -0.652519608E+001
   0.99999999392252903E-006  -0.655348444E+001
