t              csa.fdtd_Point probe B1_Ez_70_20_50.dat
   0.76374999535833155E-006  -0.727467203E+001
   0.76499999535073471E-006  -0.720464993E+001
   0.76624999534313787E-006  -0.719371223E+001
   0.76749999533554103E-006  -0.723574400E+001
   0.76874999532794419E-006  -0.728178263E+001
   0.76999999532034735E-006  -0.728666782E+001
   0.77124999531275051E-006  -0.724400997E+001
   0.77249999530515367E-006  -0.718459368E+001
   0.77374999529755684E-006  -0.714633799E+001
   0.77499999528996000E-006  -0.714182472E+001
   0.77624999528236316E-006  -0.715068436E+001
   0.77749999527476632E-006  -0.714574957E+001
   0.77874999526716948E-006  -0.712687778E+001
   0.77999999525957264E-006  -0.712015533E+001
   0.78124999525197580E-006  -0.713731241E+001
   0.78249999524437897E-006  -0.714709330E+001
   0.78374999523678213E-006  -0.710652304E+001
   0.78499999522918529E-006  -0.702269745E+001
   0.78624999522158845E-006  -0.696257496E+001
   0.78749999521399161E-006  -0.698371077E+001
   0.78874999520639477E-006  -0.706303644E+001
   0.78999999519879793E-006  -0.711406708E+001
   0.79124999519120109E-006  -0.707793808E+001
   0.79249999518360426E-006  -0.698299599E+001
   0.79374999517600742E-006  -0.690797997E+001
   0.79499999516841058E-006  -0.689924574E+001
   0.79624999516081374E-006  -0.693581820E+001
   0.79749999515321690E-006  -0.696643353E+001
   0.79874999514562006E-006  -0.696269894E+001
   0.79999999513802322E-006  -0.693415070E+001
   0.80124999513042638E-006  -0.690616322E+001
   0.80249999512282955E-006  -0.689241028E+001
   0.80374999511523271E-006  -0.688385439E+001
   0.80499999510763587E-006  -0.686029148E+001
   0.80624999510003903E-006  -0.681789255E+001
   0.80749999509244219E-006  -0.678603745E+001
   0.80874999508484535E-006  -0.680268717E+001
   0.80999999507724851E-006  -0.686173153E+001
   0.81124999506965167E-006  -0.689792728E+001
   0.81249999506205484E-006  -0.684903336E+001
   0.81374999505445800E-006  -0.673555708E+001
   0.81499999504686116E-006  -0.665440989E+001
   0.81624999503926432E-006  -0.667657518E+001
   0.81749999503166748E-006  -0.676522732E+001
   0.81874999502407064E-006  -0.681688356E+001
   0.81999999501647380E-006  -0.677790213E+001
   0.82124999500887697E-006  -0.669538069E+001
   0.82249999500128013E-006  -0.664855671E+001
   0.82374999499368329E-006  -0.665622902E+001
   0.82499999498608645E-006  -0.667210722E+001
   0.82624999497848961E-006  -0.665639782E+001
   0.82749999497089277E-006  -0.662280798E+001
   0.82874999496329593E-006  -0.661073494E+001
   0.82999999495569909E-006  -0.663195658E+001
   0.83124999494810226E-006  -0.665739298E+001
   0.83249999494050542E-006  -0.664785051E+001
   0.83374999493290858E-006  -0.659049702E+001
   0.83499999492531174E-006  -0.651384640E+001
   0.83624999491771490E-006  -0.647292948E+001
   0.83749999491011806E-006  -0.650524664E+001
   0.83874999490252122E-006  -0.658487368E+001
   0.83999999489492438E-006  -0.662968349E+001
   0.84124999488732755E-006  -0.657892323E+001
   0.84249999487973071E-006  -0.646680641E+001
   0.84374999487213387E-006  -0.639546204E+001
   0.84499999486453703E-006  -0.642211676E+001
   0.84624999485694019E-006  -0.649322987E+001
   0.84749999484934335E-006  -0.651219940E+001
   0.84874999484174651E-006  -0.645784378E+001
   0.84999999483414967E-006  -0.640219688E+001
   0.85124999482655284E-006  -0.640852070E+001
   0.85249999481895600E-006  -0.644794989E+001
   0.85374999481135916E-006  -0.644271612E+001
   0.85499999480376232E-006  -0.637222910E+001
   0.85624999479616548E-006  -0.630124950E+001
   0.85749999478856864E-006  -0.630035925E+001
   0.85874999478097180E-006  -0.636473989E+001
   0.85999999477337497E-006  -0.642370701E+001
   0.86124999476577813E-006  -0.641492271E+001
   0.86249999475818129E-006  -0.633774471E+001
   0.86374999475058445E-006  -0.624680662E+001
   0.86499999474298761E-006  -0.620717335E+001
   0.86624999473539077E-006  -0.624423981E+001
   0.86749999472779393E-006  -0.631776667E+001
   0.86874999472019709E-006  -0.634977913E+001
   0.86999999471260026E-006  -0.629972792E+001
   0.87124999470500342E-006  -0.621393204E+001
   0.87249999469740658E-006  -0.617856550E+001
   0.87374999468980974E-006  -0.621642113E+001
   0.87499999468221290E-006  -0.625598669E+001
   0.87624999467461606E-006  -0.622380400E+001
   0.87749999466701922E-006  -0.614590788E+001
   0.87874999465942238E-006  -0.611903191E+001
   0.87999999465182555E-006  -0.618150949E+001
   0.88124999464422871E-006  -0.625423336E+001
   0.88249999463663187E-006  -0.623465633E+001
   0.88374999462903503E-006  -0.612458515E+001
   0.88499999462143819E-006  -0.602933979E+001
   0.88624999461384135E-006  -0.603480721E+001
   0.88749999460624451E-006  -0.611731291E+001
   0.88874999459864767E-006  -0.618298578E+001
   0.88999999459105084E-006  -0.617027664E+001
   0.89124999458345400E-006  -0.609728193E+001
   0.89249999457585716E-006  -0.602653313E+001
   0.89374999456826032E-006  -0.600577974E+001
   0.89499999456066348E-006  -0.603561926E+001
   0.89624999455306664E-006  -0.607351637E+001
   0.89749999454546980E-006  -0.607029676E+001
   0.89874999453787296E-006  -0.602070951E+001
   0.89999999453027613E-006  -0.597742558E+001
   0.90124999452267929E-006  -0.599355364E+001
   0.90249999451508245E-006  -0.604793644E+001
   0.90374999450748561E-006  -0.605638027E+001
   0.90499999449988877E-006  -0.597680569E+001
   0.90624999449229193E-006  -0.587886000E+001
   0.90749999448469509E-006  -0.587157965E+001
   0.90874999447709826E-006  -0.596625423E+001
   0.90999999446950142E-006  -0.605204391E+001
   0.91124999446190458E-006  -0.602507639E+001
   0.91249999445430774E-006  -0.591089869E+001
   0.91374999444671090E-006  -0.582796144E+001
   0.91499999443911406E-006  -0.584568405E+001
   0.91624999443151722E-006  -0.591618824E+001
   0.91749999442392038E-006  -0.594826651E+001
   0.91874999441632355E-006  -0.591321182E+001
   0.91999999440872671E-006  -0.585816431E+001
   0.92124999440112987E-006  -0.583746386E+001
   0.92249999439353303E-006  -0.585761786E+001
   0.92374999438593619E-006  -0.588327122E+001
   0.92499999437833935E-006  -0.587574577E+001
   0.92624999437074251E-006  -0.582675171E+001
   0.92749999436314567E-006  -0.577115583E+001
   0.92874999435554884E-006  -0.576376724E+001
   0.92999999434795200E-006  -0.582157183E+001
   0.93124999434035516E-006  -0.588680792E+001
   0.93249999433275832E-006  -0.587520981E+001
   0.93374999432516148E-006  -0.577699661E+001
   0.93499999431756464E-006  -0.568566990E+001
   0.93624999430996780E-006  -0.569668531E+001
   0.93749999430237096E-006  -0.578943539E+001
   0.93874999429477413E-006  -0.584728718E+001
   0.93999999428717729E-006  -0.579952097E+001
   0.94124999427958045E-006  -0.570545912E+001
   0.94249999427198361E-006  -0.567373991E+001
   0.94374999426438677E-006  -0.572567797E+001
   0.94499999425678993E-006  -0.577821827E+001
   0.94624999424919309E-006  -0.575656986E+001
   0.94749999424159626E-006  -0.568316174E+001
   0.94874999423399942E-006  -0.563922262E+001
   0.94999999422640258E-006  -0.566531086E+001
   0.95124999421880574E-006  -0.572438812E+001
   0.95249999421120890E-006  -0.575117731E+001
   0.95374999420361206E-006  -0.571571493E+001
   0.95499999419601522E-006  -0.564329481E+001
   0.95624999418841838E-006  -0.559152079E+001
   0.95749999418082155E-006  -0.560500956E+001
   0.95874999417322471E-006  -0.567133331E+001
   0.95999999416562787E-006  -0.572002220E+001
   0.96124999415803103E-006  -0.568897057E+001
   0.96249999415043419E-006  -0.560108805E+001
   0.96374999414283735E-006  -0.555057764E+001
   0.96499999413524051E-006  -0.559304285E+001
   0.96624999412764367E-006  -0.566990328E+001
   0.96749999412004684E-006  -0.567543459E+001
   0.96874999411245000E-006  -0.559191895E+001
   0.96999999410485316E-006  -0.551666355E+001
   0.97124999409725632E-006  -0.553938293E+001
   0.97249999408965948E-006  -0.562760830E+001
   0.97374999408206264E-006  -0.566843128E+001
   0.97499999407446580E-006  -0.560875893E+001
   0.97624999406686896E-006  -0.551409960E+001
   0.97749999405927213E-006  -0.548261404E+001
   0.97874999405167529E-006  -0.553366327E+001
   0.97999999404407845E-006  -0.560043669E+001
   0.98124999403648161E-006  -0.561249065E+001
   0.98249999402888477E-006  -0.556207943E+001
   0.98374999402128793E-006  -0.549792814E+001
   0.98499999401369109E-006  -0.547541380E+001
   0.98624999400609425E-006  -0.551058769E+001
   0.98749999399849742E-006  -0.556453991E+001
   0.98874999399090058E-006  -0.557363415E+001
   0.98999999398330374E-006  -0.551494169E+001
   0.99124999397570690E-006  -0.544381046E+001
   0.99249999396811006E-006  -0.544207430E+001
   0.99374999396051322E-006  -0.551737404E+001
   0.99499999395291638E-006  -0.557937670E+001
   0.99624999394531955E-006  -0.554268599E+001
   0.99749999393772271E-006  -0.543789577E+001
   0.99874999393012587E-006  -0.538246632E+001
   0.99999999392252903E-006  -0.543770695E+001
