t              cylinder_rcs.fdtd_Point probe_1_Ey_50_0_80.dat       incid
   0.16716899722130085E-007   0.132697605E-004   0.000000000E+000
   0.16754635387417061E-007   0.131743827E-004   0.000000000E+000
   0.16792371052704036E-007   0.131003480E-004   0.000000000E+000
   0.16830106717991011E-007   0.130643484E-004   0.000000000E+000
   0.16867842383277987E-007   0.129750752E-004   0.000000000E+000
   0.16905578048564962E-007   0.128912161E-004   0.000000000E+000
   0.16943313713851937E-007   0.128754446E-004   0.000000000E+000
   0.16981049379138913E-007   0.128075753E-004   0.000000000E+000
   0.17018785044425888E-007   0.126599416E-004   0.000000000E+000
   0.17056520709712863E-007   0.125734850E-004   0.000000000E+000
   0.17094256374999839E-007   0.125445958E-004   0.000000000E+000
   0.17131992040286814E-007   0.124538510E-004   0.000000000E+000
   0.17169727705573790E-007   0.123344107E-004   0.000000000E+000
   0.17207463370860765E-007   0.122529746E-004   0.000000000E+000
   0.17245199036147740E-007   0.121491476E-004   0.000000000E+000
   0.17282934701434716E-007   0.120208160E-004   0.000000000E+000
   0.17320670366721691E-007   0.119495789E-004   0.000000000E+000
   0.17358406032008666E-007   0.118872395E-004   0.000000000E+000
   0.17396141697295642E-007   0.117467580E-004   0.000000000E+000
   0.17433877362582617E-007   0.115959629E-004   0.000000000E+000
   0.17471613027869592E-007   0.115069442E-004   0.000000000E+000
   0.17509348693156568E-007   0.114173381E-004   0.000000000E+000
   0.17547084358443543E-007   0.112923863E-004   0.000000000E+000
   0.17584820023730519E-007   0.111724366E-004   0.000000000E+000
   0.17622555689017494E-007   0.110468118E-004   0.000000000E+000
   0.17660291354304469E-007   0.109021212E-004   0.000000000E+000
   0.17698027019591445E-007   0.107831165E-004   0.000000000E+000
   0.17735762684878420E-007   0.106864845E-004   0.000000000E+000
   0.17773498350165395E-007   0.105568570E-004   0.000000000E+000
   0.17811234015452371E-007   0.104042692E-004   0.000000000E+000
   0.17848969680739346E-007   0.102687063E-004   0.000000000E+000
   0.17886705346026321E-007   0.101360502E-004   0.000000000E+000
   0.17924441011313297E-007   0.100015895E-004   0.000000000E+000
   0.17962176676600272E-007   0.988012016E-005   0.000000000E+000
   0.17999912341887248E-007   0.974478098E-005   0.000000000E+000
   0.18037648007174223E-007   0.958454984E-005   0.000000000E+000
   0.18075383672461198E-007   0.943909617E-005   0.000000000E+000
   0.18113119337748174E-007   0.931022532E-005   0.000000000E+000
   0.18150855003035149E-007   0.917035595E-005   0.000000000E+000
   0.18188590668322124E-007   0.902923875E-005   0.000000000E+000
   0.18226326333609100E-007   0.888519662E-005   0.000000000E+000
   0.18264061998896075E-007   0.871197972E-005   0.000000000E+000
   0.18301797664183050E-007   0.855523649E-005   0.000000000E+000
   0.18339533329470026E-007   0.844991973E-005   0.000000000E+000
   0.18377268994757001E-007   0.831459874E-005   0.000000000E+000
   0.18415004660043977E-007   0.811721657E-005   0.000000000E+000
   0.18452740325330952E-007   0.795688811E-005   0.000000000E+000
   0.18490475990617927E-007   0.784195981E-005   0.000000000E+000
   0.18528211655904903E-007   0.768227346E-005   0.000000000E+000
   0.18565947321191878E-007   0.751097696E-005   0.000000000E+000
   0.18603682986478853E-007   0.739016150E-005   0.000000000E+000
   0.18641418651765829E-007   0.723504172E-005   0.000000000E+000
   0.18679154317052804E-007   0.702673969E-005   0.000000000E+000
   0.18716889982339779E-007   0.688538648E-005   0.000000000E+000
   0.18754625647626755E-007   0.679235200E-005   0.000000000E+000
   0.18792361312913730E-007   0.661825743E-005   0.000000000E+000
   0.18830096978200705E-007   0.641753832E-005   0.000000000E+000
   0.18867832643487681E-007   0.628817725E-005   0.000000000E+000
   0.18905568308774656E-007   0.614937971E-005   0.000000000E+000
   0.18943303974061632E-007   0.596464952E-005   0.000000000E+000
   0.18981039639348607E-007   0.582983739E-005   0.000000000E+000
   0.19018775304635582E-007   0.570619341E-005   0.000000000E+000
   0.19056510969922558E-007   0.550255481E-005   0.000000000E+000
   0.19094246635209533E-007   0.532149488E-005   0.000000000E+000
   0.19131982300496508E-007   0.522744313E-005   0.000000000E+000
   0.19169717965783484E-007   0.508089352E-005   0.000000000E+000
   0.19207453631070459E-007   0.487146508E-005   0.000000000E+000
   0.19245189296357434E-007   0.473977798E-005   0.000000000E+000
   0.19282924961644410E-007   0.462853768E-005   0.000000000E+000
   0.19320660626931385E-007   0.442733381E-005   0.000000000E+000
   0.19358396292218361E-007   0.425486814E-005   0.000000000E+000
   0.19396131957505336E-007   0.417012507E-005   0.000000000E+000
   0.19433867622792311E-007   0.401299167E-005   0.000000000E+000
   0.19471603288079287E-007   0.379298240E-005   0.000000000E+000
   0.19509338953366262E-007   0.368144538E-005   0.000000000E+000
   0.19547074618653237E-007   0.359469777E-005   0.000000000E+000
   0.19584810283940213E-007   0.339189501E-005   0.000000000E+000
   0.19622545949227188E-007   0.321009634E-005   0.000000000E+000
   0.19660281614514163E-007   0.312330030E-005   0.000000000E+000
   0.19698017279801139E-007   0.297075167E-005   0.000000000E+000
   0.19735752945088114E-007   0.277205231E-005   0.000000000E+000
   0.19773488610375090E-007   0.267842142E-005   0.000000000E+000
   0.19811224275662065E-007   0.257994839E-005   0.000000000E+000
   0.19848959940949040E-007   0.236841220E-005   0.000000000E+000
   0.19886695606236016E-007   0.220939523E-005   0.000000000E+000
   0.19924431271522991E-007   0.214651027E-005   0.000000000E+000
   0.19962166936809966E-007   0.199752890E-005   0.000000000E+000
