t              LineCurrent.fdtd_Probe_Start_Ey_10_25_10.dat
   0.10968243070621879E-007   0.000000000E+000
   0.10969783770589658E-007   0.000000000E+000
   0.10971324470557438E-007   0.000000000E+000
   0.10972865170525217E-007   0.000000000E+000
   0.10974405870492997E-007   0.000000000E+000
   0.10975946570460776E-007   0.000000000E+000
   0.10977487270428556E-007   0.000000000E+000
   0.10979027970396335E-007   0.000000000E+000
   0.10980568670364114E-007   0.000000000E+000
   0.10982109370331894E-007   0.000000000E+000
   0.10983650070299673E-007   0.000000000E+000
   0.10985190770267453E-007   0.000000000E+000
   0.10986731470235232E-007   0.000000000E+000
   0.10988272170203012E-007   0.000000000E+000
   0.10989812870170791E-007   0.000000000E+000
   0.10991353570138571E-007   0.000000000E+000
   0.10992894270106350E-007   0.000000000E+000
   0.10994434970074130E-007   0.000000000E+000
   0.10995975670041909E-007   0.000000000E+000
   0.10997516370009688E-007   0.000000000E+000
   0.10999057069977468E-007   0.000000000E+000
   0.11000597769945247E-007   0.000000000E+000
   0.11002138469913027E-007   0.000000000E+000
   0.11003679169880806E-007   0.000000000E+000
   0.11005219869848586E-007   0.000000000E+000
   0.11006760569816365E-007   0.000000000E+000
   0.11008301269784145E-007   0.000000000E+000
   0.11009841969751924E-007   0.000000000E+000
   0.11011382669719703E-007   0.000000000E+000
   0.11012923369687483E-007   0.000000000E+000
   0.11014464069655262E-007   0.000000000E+000
   0.11016004769623042E-007   0.000000000E+000
   0.11017545469590821E-007   0.000000000E+000
   0.11019086169558601E-007   0.000000000E+000
   0.11020626869526380E-007   0.000000000E+000
   0.11022167569494160E-007   0.000000000E+000
   0.11023708269461939E-007   0.000000000E+000
   0.11025248969429718E-007   0.000000000E+000
   0.11026789669397498E-007   0.000000000E+000
   0.11028330369365277E-007   0.000000000E+000
   0.11029871069333057E-007   0.000000000E+000
   0.11031411769300836E-007   0.000000000E+000
   0.11032952469268616E-007   0.000000000E+000
   0.11034493169236395E-007   0.000000000E+000
   0.11036033869204175E-007   0.000000000E+000
   0.11037574569171954E-007   0.000000000E+000
   0.11039115269139733E-007   0.000000000E+000
   0.11040655969107513E-007   0.000000000E+000
   0.11042196669075292E-007   0.000000000E+000
   0.11043737369043072E-007   0.000000000E+000
   0.11045278069010851E-007   0.000000000E+000
   0.11046818768978631E-007   0.000000000E+000
   0.11048359468946410E-007   0.000000000E+000
   0.11049900168914190E-007   0.000000000E+000
   0.11051440868881969E-007   0.000000000E+000
   0.11052981568849748E-007   0.000000000E+000
   0.11054522268817528E-007   0.000000000E+000
   0.11056062968785307E-007   0.000000000E+000
   0.11057603668753087E-007   0.000000000E+000
   0.11059144368720866E-007   0.000000000E+000
   0.11060685068688646E-007   0.000000000E+000
   0.11062225768656425E-007   0.000000000E+000
   0.11063766468624205E-007   0.000000000E+000
   0.11065307168591984E-007   0.000000000E+000
   0.11066847868559763E-007   0.000000000E+000
   0.11068388568527543E-007   0.000000000E+000
   0.11069929268495322E-007   0.000000000E+000
   0.11071469968463102E-007   0.000000000E+000
   0.11073010668430881E-007   0.000000000E+000
   0.11074551368398661E-007   0.000000000E+000
   0.11076092068366440E-007   0.000000000E+000
   0.11077632768334220E-007   0.000000000E+000
   0.11079173468301999E-007   0.000000000E+000
   0.11080714168269779E-007   0.000000000E+000
   0.11082254868237558E-007   0.000000000E+000
   0.11083795568205337E-007   0.000000000E+000
   0.11085336268173117E-007   0.000000000E+000
   0.11086876968140896E-007   0.000000000E+000
   0.11088417668108676E-007   0.000000000E+000
   0.11089958368076455E-007   0.000000000E+000
   0.11091499068044235E-007   0.000000000E+000
   0.11093039768012014E-007   0.000000000E+000
   0.11094580467979794E-007   0.000000000E+000
   0.11096121167947573E-007   0.000000000E+000
   0.11097661867915352E-007   0.000000000E+000
   0.11099202567883132E-007   0.000000000E+000
   0.11100743267850911E-007   0.000000000E+000
   0.11102283967818691E-007   0.000000000E+000
   0.11103824667786470E-007   0.000000000E+000
   0.11105365367754250E-007   0.000000000E+000
   0.11106906067722029E-007   0.000000000E+000
   0.11108446767689809E-007   0.000000000E+000
   0.11109987467657588E-007   0.000000000E+000
   0.11111528167625367E-007   0.000000000E+000
   0.11113068867593147E-007   0.000000000E+000
   0.11114609567560926E-007   0.000000000E+000
   0.11116150267528706E-007   0.000000000E+000
   0.11117690967496485E-007   0.000000000E+000
   0.11119231667464265E-007   0.000000000E+000
   0.11120772367432044E-007   0.000000000E+000
   0.11122313067399824E-007   0.000000000E+000
   0.11123853767367603E-007   0.000000000E+000
   0.11125394467335382E-007   0.000000000E+000
   0.11126935167303162E-007   0.000000000E+000
   0.11128475867270941E-007   0.000000000E+000
   0.11130016567238721E-007   0.000000000E+000
   0.11131557267206500E-007   0.000000000E+000
   0.11133097967174280E-007   0.000000000E+000
   0.11134638667142059E-007   0.000000000E+000
   0.11136179367109839E-007   0.000000000E+000
   0.11137720067077618E-007   0.000000000E+000
   0.11139260767045397E-007   0.000000000E+000
   0.11140801467013177E-007   0.000000000E+000
   0.11142342166980956E-007   0.000000000E+000
   0.11143882866948736E-007   0.000000000E+000
   0.11145423566916515E-007   0.000000000E+000
   0.11146964266884295E-007   0.000000000E+000
   0.11148504966852074E-007   0.000000000E+000
   0.11150045666819854E-007   0.000000000E+000
   0.11151586366787633E-007   0.000000000E+000
   0.11153127066755412E-007   0.000000000E+000
   0.11154667766723192E-007   0.000000000E+000
   0.11156208466690971E-007   0.000000000E+000
   0.11157749166658751E-007   0.000000000E+000
   0.11159289866626530E-007   0.000000000E+000
   0.11160830566594310E-007   0.000000000E+000
   0.11162371266562089E-007   0.000000000E+000
   0.11163911966529869E-007   0.000000000E+000
   0.11165452666497648E-007   0.000000000E+000
   0.11166993366465428E-007   0.000000000E+000
   0.11168534066433207E-007   0.000000000E+000
   0.11170074766400986E-007   0.000000000E+000
   0.11171615466368766E-007   0.000000000E+000
   0.11173156166336545E-007   0.000000000E+000
   0.11174696866304325E-007   0.000000000E+000
   0.11176237566272104E-007   0.000000000E+000
   0.11177778266239884E-007   0.000000000E+000
   0.11179318966207663E-007   0.000000000E+000
   0.11180859666175443E-007   0.000000000E+000
   0.11182400366143222E-007   0.000000000E+000
   0.11183941066111001E-007   0.000000000E+000
   0.11185481766078781E-007   0.000000000E+000
   0.11187022466046560E-007   0.000000000E+000
   0.11188563166014340E-007   0.000000000E+000
   0.11190103865982119E-007   0.000000000E+000
   0.11191644565949899E-007   0.000000000E+000
   0.11193185265917678E-007   0.000000000E+000
   0.11194725965885458E-007   0.000000000E+000
   0.11196266665853237E-007   0.000000000E+000
   0.11197807365821016E-007   0.000000000E+000
   0.11199348065788796E-007   0.000000000E+000
   0.11200888765756575E-007   0.000000000E+000
   0.11202429465724355E-007   0.000000000E+000
   0.11203970165692134E-007   0.000000000E+000
   0.11205510865659914E-007   0.000000000E+000
   0.11207051565627693E-007   0.000000000E+000
   0.11208592265595473E-007   0.000000000E+000
   0.11210132965563252E-007   0.000000000E+000
   0.11211673665531031E-007   0.000000000E+000
   0.11213214365498811E-007   0.000000000E+000
   0.11214755065466590E-007   0.000000000E+000
   0.11216295765434370E-007   0.000000000E+000
   0.11217836465402149E-007   0.000000000E+000
   0.11219377165369929E-007   0.000000000E+000
   0.11220917865337708E-007   0.000000000E+000
   0.11222458565305488E-007   0.000000000E+000
   0.11223999265273267E-007   0.000000000E+000
   0.11225539965241046E-007   0.000000000E+000
   0.11227080665208826E-007   0.000000000E+000
   0.11228621365176605E-007   0.000000000E+000
   0.11230162065144385E-007   0.000000000E+000
   0.11231702765112164E-007   0.000000000E+000
   0.11233243465079944E-007   0.000000000E+000
   0.11234784165047723E-007   0.000000000E+000
   0.11236324865015503E-007   0.000000000E+000
   0.11237865564983282E-007   0.000000000E+000
   0.11239406264951061E-007   0.000000000E+000
   0.11240946964918841E-007   0.000000000E+000
   0.11242487664886620E-007   0.000000000E+000
   0.11244028364854400E-007   0.000000000E+000
   0.11245569064822179E-007   0.000000000E+000
   0.11247109764789959E-007   0.000000000E+000
   0.11248650464757738E-007   0.000000000E+000
   0.11250191164725518E-007   0.000000000E+000
   0.11251731864693297E-007   0.000000000E+000
   0.11253272564661077E-007   0.000000000E+000
   0.11254813264628856E-007   0.000000000E+000
   0.11256353964596635E-007   0.000000000E+000
   0.11257894664564415E-007   0.000000000E+000
   0.11259435364532194E-007   0.000000000E+000
   0.11260976064499974E-007   0.000000000E+000
   0.11262516764467753E-007   0.000000000E+000
   0.11264057464435533E-007   0.000000000E+000
   0.11265598164403312E-007   0.000000000E+000
   0.11267138864371092E-007   0.000000000E+000
   0.11268679564338871E-007   0.000000000E+000
   0.11270220264306650E-007   0.000000000E+000
   0.11271760964274430E-007   0.000000000E+000
   0.11273301664242209E-007   0.000000000E+000
   0.11274842364209989E-007   0.000000000E+000
   0.11276383064177768E-007   0.000000000E+000
   0.11277923764145548E-007   0.000000000E+000
   0.11279464464113327E-007   0.000000000E+000
   0.11281005164081107E-007   0.000000000E+000
   0.11282545864048886E-007   0.000000000E+000
   0.11284086564016665E-007   0.000000000E+000
   0.11285627263984445E-007   0.000000000E+000
   0.11287167963952224E-007   0.000000000E+000
   0.11288708663920004E-007   0.000000000E+000
   0.11290249363887783E-007   0.000000000E+000
   0.11291790063855563E-007   0.000000000E+000
   0.11293330763823342E-007   0.000000000E+000
   0.11294871463791122E-007   0.000000000E+000
   0.11296412163758901E-007   0.000000000E+000
   0.11297952863726680E-007   0.000000000E+000
   0.11299493563694460E-007   0.000000000E+000
   0.11301034263662239E-007   0.000000000E+000
   0.11302574963630019E-007   0.000000000E+000
   0.11304115663597798E-007   0.000000000E+000
   0.11305656363565578E-007   0.000000000E+000
   0.11307197063533357E-007   0.000000000E+000
   0.11308737763501137E-007   0.000000000E+000
   0.11310278463468916E-007   0.000000000E+000
   0.11311819163436695E-007   0.000000000E+000
   0.11313359863404475E-007   0.000000000E+000
   0.11314900563372254E-007   0.000000000E+000
   0.11316441263340034E-007   0.000000000E+000
   0.11317981963307813E-007   0.000000000E+000
   0.11319522663275593E-007   0.000000000E+000
   0.11321063363243372E-007   0.000000000E+000
   0.11322604063211152E-007   0.000000000E+000
   0.11324144763178931E-007   0.000000000E+000
   0.11325685463146710E-007   0.000000000E+000
   0.11327226163114490E-007   0.000000000E+000
   0.11328766863082269E-007   0.000000000E+000
   0.11330307563050049E-007   0.000000000E+000
   0.11331848263017828E-007   0.000000000E+000
   0.11333388962985608E-007   0.000000000E+000
   0.11334929662953387E-007   0.000000000E+000
   0.11336470362921167E-007   0.000000000E+000
   0.11338011062888946E-007   0.000000000E+000
   0.11339551762856726E-007   0.000000000E+000
   0.11341092462824505E-007   0.000000000E+000
   0.11342633162792284E-007   0.000000000E+000
   0.11344173862760064E-007   0.000000000E+000
   0.11345714562727843E-007   0.000000000E+000
   0.11347255262695623E-007   0.000000000E+000
   0.11348795962663402E-007   0.000000000E+000
   0.11350336662631182E-007   0.000000000E+000
   0.11351877362598961E-007   0.000000000E+000
   0.11353418062566741E-007   0.000000000E+000
   0.11354958762534520E-007   0.000000000E+000
   0.11356499462502299E-007   0.000000000E+000
   0.11358040162470079E-007   0.000000000E+000
   0.11359580862437858E-007   0.000000000E+000
   0.11361121562405638E-007   0.000000000E+000
   0.11362662262373417E-007   0.000000000E+000
   0.11364202962341197E-007   0.000000000E+000
   0.11365743662308976E-007   0.000000000E+000
   0.11367284362276756E-007   0.000000000E+000
   0.11368825062244535E-007   0.000000000E+000
   0.11370365762212314E-007   0.000000000E+000
   0.11371906462180094E-007   0.000000000E+000
   0.11373447162147873E-007   0.000000000E+000
   0.11374987862115653E-007   0.000000000E+000
   0.11376528562083432E-007   0.000000000E+000
   0.11378069262051212E-007   0.000000000E+000
   0.11379609962018991E-007   0.000000000E+000
   0.11381150661986771E-007   0.000000000E+000
   0.11382691361954550E-007   0.000000000E+000
   0.11384232061922329E-007   0.000000000E+000
   0.11385772761890109E-007   0.000000000E+000
   0.11387313461857888E-007   0.000000000E+000
   0.11388854161825668E-007   0.000000000E+000
   0.11390394861793447E-007   0.000000000E+000
   0.11391935561761227E-007   0.000000000E+000
   0.11393476261729006E-007   0.000000000E+000
   0.11395016961696786E-007   0.000000000E+000
   0.11396557661664565E-007   0.000000000E+000
   0.11398098361632344E-007   0.000000000E+000
   0.11399639061600124E-007   0.000000000E+000
   0.11401179761567903E-007   0.000000000E+000
   0.11402720461535683E-007   0.000000000E+000
   0.11404261161503462E-007   0.000000000E+000
   0.11405801861471242E-007   0.000000000E+000
   0.11407342561439021E-007   0.000000000E+000
   0.11408883261406801E-007   0.000000000E+000
   0.11410423961374580E-007   0.000000000E+000
   0.11411964661342359E-007   0.000000000E+000
   0.11413505361310139E-007   0.000000000E+000
   0.11415046061277918E-007   0.000000000E+000
   0.11416586761245698E-007   0.000000000E+000
   0.11418127461213477E-007   0.000000000E+000
   0.11419668161181257E-007   0.000000000E+000
   0.11421208861149036E-007   0.000000000E+000
   0.11422749561116816E-007   0.000000000E+000
   0.11424290261084595E-007   0.000000000E+000
   0.11425830961052375E-007   0.000000000E+000
   0.11427371661020154E-007   0.000000000E+000
   0.11428912360987933E-007   0.000000000E+000
   0.11430453060955713E-007   0.000000000E+000
   0.11431993760923492E-007   0.000000000E+000
   0.11433534460891272E-007   0.000000000E+000
   0.11435075160859051E-007   0.000000000E+000
   0.11436615860826831E-007   0.000000000E+000
   0.11438156560794610E-007   0.000000000E+000
   0.11439697260762390E-007   0.000000000E+000
   0.11441237960730169E-007   0.000000000E+000
   0.11442778660697948E-007   0.000000000E+000
   0.11444319360665728E-007   0.000000000E+000
   0.11445860060633507E-007   0.000000000E+000
   0.11447400760601287E-007   0.000000000E+000
   0.11448941460569066E-007   0.000000000E+000
   0.11450482160536846E-007   0.000000000E+000
   0.11452022860504625E-007   0.000000000E+000
   0.11453563560472405E-007   0.000000000E+000
   0.11455104260440184E-007   0.000000000E+000
   0.11456644960407963E-007   0.000000000E+000
   0.11458185660375743E-007   0.000000000E+000
   0.11459726360343522E-007   0.000000000E+000
   0.11461267060311302E-007   0.000000000E+000
   0.11462807760279081E-007   0.000000000E+000
   0.11464348460246861E-007   0.000000000E+000
   0.11465889160214640E-007   0.000000000E+000
   0.11467429860182420E-007   0.000000000E+000
   0.11468970560150199E-007   0.000000000E+000
   0.11470511260117978E-007   0.000000000E+000
   0.11472051960085758E-007   0.000000000E+000
   0.11473592660053537E-007   0.000000000E+000
   0.11475133360021317E-007   0.000000000E+000
   0.11476674059989096E-007   0.000000000E+000
   0.11478214759956876E-007   0.000000000E+000
   0.11479755459924655E-007   0.000000000E+000
   0.11481296159892435E-007   0.000000000E+000
   0.11482836859860214E-007   0.000000000E+000
   0.11484377559827993E-007   0.000000000E+000
   0.11485918259795773E-007   0.000000000E+000
   0.11487458959763552E-007   0.000000000E+000
   0.11488999659731332E-007   0.000000000E+000
   0.11490540359699111E-007   0.000000000E+000
   0.11492081059666891E-007   0.000000000E+000
   0.11493621759634670E-007   0.000000000E+000
   0.11495162459602450E-007   0.000000000E+000
   0.11496703159570229E-007   0.000000000E+000
   0.11498243859538008E-007   0.000000000E+000
   0.11499784559505788E-007   0.000000000E+000
   0.11501325259473567E-007   0.000000000E+000
   0.11502865959441347E-007   0.000000000E+000
   0.11504406659409126E-007   0.000000000E+000
   0.11505947359376906E-007   0.000000000E+000
   0.11507488059344685E-007   0.000000000E+000
   0.11509028759312465E-007   0.000000000E+000
   0.11510569459280244E-007   0.000000000E+000
   0.11512110159248023E-007   0.000000000E+000
   0.11513650859215803E-007   0.000000000E+000
   0.11515191559183582E-007   0.000000000E+000
   0.11516732259151362E-007   0.000000000E+000
   0.11518272959119141E-007   0.000000000E+000
   0.11519813659086921E-007   0.000000000E+000
   0.11521354359054700E-007   0.000000000E+000
   0.11522895059022480E-007   0.000000000E+000
   0.11524435758990259E-007   0.000000000E+000
   0.11525976458958039E-007   0.000000000E+000
   0.11527517158925818E-007   0.000000000E+000
   0.11529057858893597E-007   0.000000000E+000
   0.11530598558861377E-007   0.000000000E+000
   0.11532139258829156E-007   0.000000000E+000
   0.11533679958796936E-007   0.000000000E+000
   0.11535220658764715E-007   0.000000000E+000
   0.11536761358732495E-007   0.000000000E+000
   0.11538302058700274E-007   0.000000000E+000
   0.11539842758668054E-007   0.000000000E+000
   0.11541383458635833E-007   0.000000000E+000
   0.11542924158603612E-007   0.000000000E+000
   0.11544464858571392E-007   0.000000000E+000
   0.11546005558539171E-007   0.000000000E+000
   0.11547546258506951E-007   0.000000000E+000
   0.11549086958474730E-007   0.000000000E+000
   0.11550627658442510E-007   0.000000000E+000
   0.11552168358410289E-007   0.000000000E+000
   0.11553709058378069E-007   0.000000000E+000
   0.11555249758345848E-007   0.000000000E+000
   0.11556790458313627E-007   0.000000000E+000
   0.11558331158281407E-007   0.000000000E+000
   0.11559871858249186E-007   0.000000000E+000
   0.11561412558216966E-007   0.000000000E+000
   0.11562953258184745E-007   0.000000000E+000
   0.11564493958152525E-007   0.000000000E+000
   0.11566034658120304E-007   0.000000000E+000
   0.11567575358088084E-007   0.000000000E+000
   0.11569116058055863E-007   0.000000000E+000
   0.11570656758023642E-007   0.000000000E+000
   0.11572197457991422E-007   0.000000000E+000
   0.11573738157959201E-007   0.000000000E+000
   0.11575278857926981E-007   0.000000000E+000
   0.11576819557894760E-007   0.000000000E+000
   0.11578360257862540E-007   0.000000000E+000
   0.11579900957830319E-007   0.000000000E+000
   0.11581441657798099E-007   0.000000000E+000
   0.11582982357765878E-007   0.000000000E+000
   0.11584523057733657E-007   0.000000000E+000
   0.11586063757701437E-007   0.000000000E+000
   0.11587604457669216E-007   0.000000000E+000
   0.11589145157636996E-007   0.000000000E+000
   0.11590685857604775E-007   0.000000000E+000
   0.11592226557572555E-007   0.000000000E+000
   0.11593767257540334E-007   0.000000000E+000
   0.11595307957508114E-007   0.000000000E+000
   0.11596848657475893E-007   0.000000000E+000
   0.11598389357443672E-007   0.000000000E+000
   0.11599930057411452E-007   0.000000000E+000
   0.11601470757379231E-007   0.000000000E+000
   0.11603011457347011E-007   0.000000000E+000
   0.11604552157314790E-007   0.000000000E+000
   0.11606092857282570E-007   0.000000000E+000
   0.11607633557250349E-007   0.000000000E+000
   0.11609174257218129E-007   0.000000000E+000
   0.11610714957185908E-007   0.000000000E+000
   0.11612255657153688E-007   0.000000000E+000
   0.11613796357121467E-007   0.000000000E+000
   0.11615337057089246E-007   0.000000000E+000
   0.11616877757057026E-007   0.000000000E+000
   0.11618418457024805E-007   0.000000000E+000
   0.11619959156992585E-007   0.000000000E+000
   0.11621499856960364E-007   0.000000000E+000
   0.11623040556928144E-007   0.000000000E+000
   0.11624581256895923E-007   0.000000000E+000
   0.11626121956863703E-007   0.000000000E+000
   0.11627662656831482E-007   0.000000000E+000
   0.11629203356799261E-007   0.000000000E+000
   0.11630744056767041E-007   0.000000000E+000
   0.11632284756734820E-007   0.000000000E+000
   0.11633825456702600E-007   0.000000000E+000
   0.11635366156670379E-007   0.000000000E+000
   0.11636906856638159E-007   0.000000000E+000
   0.11638447556605938E-007   0.000000000E+000
   0.11639988256573718E-007   0.000000000E+000
   0.11641528956541497E-007   0.000000000E+000
   0.11643069656509276E-007   0.000000000E+000
   0.11644610356477056E-007   0.000000000E+000
   0.11646151056444835E-007   0.000000000E+000
   0.11647691756412615E-007   0.000000000E+000
   0.11649232456380394E-007   0.000000000E+000
   0.11650773156348174E-007   0.000000000E+000
   0.11652313856315953E-007   0.000000000E+000
   0.11653854556283733E-007   0.000000000E+000
   0.11655395256251512E-007   0.000000000E+000
   0.11656935956219291E-007   0.000000000E+000
   0.11658476656187071E-007   0.000000000E+000
   0.11660017356154850E-007   0.000000000E+000
   0.11661558056122630E-007   0.000000000E+000
   0.11663098756090409E-007   0.000000000E+000
   0.11664639456058189E-007   0.000000000E+000
   0.11666180156025968E-007   0.000000000E+000
   0.11667720855993748E-007   0.000000000E+000
   0.11669261555961527E-007   0.000000000E+000
   0.11670802255929306E-007   0.000000000E+000
   0.11672342955897086E-007   0.000000000E+000
   0.11673883655864865E-007   0.000000000E+000
   0.11675424355832645E-007   0.000000000E+000
   0.11676965055800424E-007   0.000000000E+000
   0.11678505755768204E-007   0.000000000E+000
   0.11680046455735983E-007   0.000000000E+000
   0.11681587155703763E-007   0.000000000E+000
   0.11683127855671542E-007   0.000000000E+000
   0.11684668555639321E-007   0.000000000E+000
   0.11686209255607101E-007   0.000000000E+000
   0.11687749955574880E-007   0.000000000E+000
   0.11689290655542660E-007   0.000000000E+000
   0.11690831355510439E-007   0.000000000E+000
   0.11692372055478219E-007   0.000000000E+000
   0.11693912755445998E-007   0.000000000E+000
   0.11695453455413778E-007   0.000000000E+000
   0.11696994155381557E-007   0.000000000E+000
   0.11698534855349337E-007   0.000000000E+000
   0.11700075555317116E-007   0.000000000E+000
   0.11701616255284895E-007   0.000000000E+000
   0.11703156955252675E-007   0.000000000E+000
   0.11704697655220454E-007   0.000000000E+000
   0.11706238355188234E-007   0.000000000E+000
   0.11707779055156013E-007   0.000000000E+000
   0.11709319755123793E-007   0.000000000E+000
   0.11710860455091572E-007   0.000000000E+000
   0.11712401155059352E-007   0.000000000E+000
   0.11713941855027131E-007   0.000000000E+000
   0.11715482554994910E-007   0.000000000E+000
   0.11717023254962690E-007   0.000000000E+000
   0.11718563954930469E-007   0.000000000E+000
   0.11720104654898249E-007   0.000000000E+000
   0.11721645354866028E-007   0.000000000E+000
   0.11723186054833808E-007   0.000000000E+000
   0.11724726754801587E-007   0.000000000E+000
   0.11726267454769367E-007   0.000000000E+000
   0.11727808154737146E-007   0.000000000E+000
   0.11729348854704925E-007   0.000000000E+000
   0.11730889554672705E-007   0.000000000E+000
   0.11732430254640484E-007   0.000000000E+000
   0.11733970954608264E-007   0.000000000E+000
   0.11735511654576043E-007   0.000000000E+000
   0.11737052354543823E-007   0.000000000E+000
   0.11738593054511602E-007   0.000000000E+000
   0.11740133754479382E-007   0.000000000E+000
   0.11741674454447161E-007   0.000000000E+000
   0.11743215154414940E-007   0.000000000E+000
   0.11744755854382720E-007   0.000000000E+000
   0.11746296554350499E-007   0.000000000E+000
   0.11747837254318279E-007   0.000000000E+000
   0.11749377954286058E-007   0.000000000E+000
   0.11750918654253838E-007   0.000000000E+000
   0.11752459354221617E-007   0.000000000E+000
   0.11754000054189397E-007   0.000000000E+000
   0.11755540754157176E-007   0.000000000E+000
   0.11757081454124955E-007   0.000000000E+000
   0.11758622154092735E-007   0.000000000E+000
   0.11760162854060514E-007   0.000000000E+000
   0.11761703554028294E-007   0.000000000E+000
   0.11763244253996073E-007   0.000000000E+000
   0.11764784953963853E-007   0.000000000E+000
   0.11766325653931632E-007   0.000000000E+000
   0.11767866353899412E-007   0.000000000E+000
   0.11769407053867191E-007   0.000000000E+000
   0.11770947753834970E-007   0.000000000E+000
   0.11772488453802750E-007   0.000000000E+000
   0.11774029153770529E-007   0.000000000E+000
   0.11775569853738309E-007   0.000000000E+000
   0.11777110553706088E-007   0.000000000E+000
   0.11778651253673868E-007   0.000000000E+000
   0.11780191953641647E-007   0.000000000E+000
   0.11781732653609427E-007   0.000000000E+000
   0.11783273353577206E-007   0.000000000E+000
   0.11784814053544986E-007   0.000000000E+000
   0.11786354753512765E-007   0.000000000E+000
   0.11787895453480544E-007   0.000000000E+000
   0.11789436153448324E-007   0.000000000E+000
   0.11790976853416103E-007   0.000000000E+000
   0.11792517553383883E-007   0.000000000E+000
   0.11794058253351662E-007   0.000000000E+000
   0.11795598953319442E-007   0.000000000E+000
   0.11797139653287221E-007   0.000000000E+000
   0.11798680353255001E-007   0.000000000E+000
   0.11800221053222780E-007   0.000000000E+000
   0.11801761753190559E-007   0.000000000E+000
   0.11803302453158339E-007   0.000000000E+000
   0.11804843153126118E-007   0.000000000E+000
   0.11806383853093898E-007   0.000000000E+000
   0.11807924553061677E-007   0.000000000E+000
   0.11809465253029457E-007   0.000000000E+000
   0.11811005952997236E-007   0.000000000E+000
   0.11812546652965016E-007   0.000000000E+000
   0.11814087352932795E-007   0.000000000E+000
   0.11815628052900574E-007   0.000000000E+000
   0.11817168752868354E-007   0.000000000E+000
   0.11818709452836133E-007   0.000000000E+000
   0.11820250152803913E-007   0.000000000E+000
   0.11821790852771692E-007   0.000000000E+000
   0.11823331552739472E-007   0.000000000E+000
   0.11824872252707251E-007   0.000000000E+000
   0.11826412952675031E-007   0.000000000E+000
   0.11827953652642810E-007   0.000000000E+000
   0.11829494352610589E-007   0.000000000E+000
   0.11831035052578369E-007   0.000000000E+000
   0.11832575752546148E-007   0.000000000E+000
   0.11834116452513928E-007   0.000000000E+000
   0.11835657152481707E-007   0.000000000E+000
   0.11837197852449487E-007   0.000000000E+000
   0.11838738552417266E-007   0.000000000E+000
   0.11840279252385046E-007   0.000000000E+000
   0.11841819952352825E-007   0.000000000E+000
   0.11843360652320604E-007   0.000000000E+000
   0.11844901352288384E-007   0.000000000E+000
   0.11846442052256163E-007   0.000000000E+000
   0.11847982752223943E-007   0.000000000E+000
   0.11849523452191722E-007   0.000000000E+000
   0.11851064152159502E-007   0.000000000E+000
   0.11852604852127281E-007   0.000000000E+000
   0.11854145552095061E-007   0.000000000E+000
   0.11855686252062840E-007   0.000000000E+000
   0.11857226952030619E-007   0.000000000E+000
   0.11858767651998399E-007   0.000000000E+000
   0.11860308351966178E-007   0.000000000E+000
   0.11861849051933958E-007   0.000000000E+000
   0.11863389751901737E-007   0.000000000E+000
   0.11864930451869517E-007   0.000000000E+000
   0.11866471151837296E-007   0.000000000E+000
   0.11868011851805076E-007   0.000000000E+000
   0.11869552551772855E-007   0.000000000E+000
   0.11871093251740635E-007   0.000000000E+000
   0.11872633951708414E-007   0.000000000E+000
   0.11874174651676193E-007   0.000000000E+000
   0.11875715351643973E-007   0.000000000E+000
   0.11877256051611752E-007   0.000000000E+000
   0.11878796751579532E-007   0.000000000E+000
   0.11880337451547311E-007   0.000000000E+000
   0.11881878151515091E-007   0.000000000E+000
   0.11883418851482870E-007   0.000000000E+000
   0.11884959551450650E-007   0.000000000E+000
   0.11886500251418429E-007   0.000000000E+000
   0.11888040951386208E-007   0.000000000E+000
   0.11889581651353988E-007   0.000000000E+000
   0.11891122351321767E-007   0.000000000E+000
   0.11892663051289547E-007   0.000000000E+000
   0.11894203751257326E-007   0.000000000E+000
   0.11895744451225106E-007   0.000000000E+000
   0.11897285151192885E-007   0.000000000E+000
   0.11898825851160665E-007   0.000000000E+000
   0.11900366551128444E-007   0.000000000E+000
   0.11901907251096223E-007   0.000000000E+000
   0.11903447951064003E-007   0.000000000E+000
   0.11904988651031782E-007   0.000000000E+000
   0.11906529350999562E-007   0.000000000E+000
   0.11908070050967341E-007   0.000000000E+000
   0.11909610750935121E-007   0.000000000E+000
   0.11911151450902900E-007   0.000000000E+000
   0.11912692150870680E-007   0.000000000E+000
   0.11914232850838459E-007   0.000000000E+000
   0.11915773550806238E-007   0.000000000E+000
   0.11917314250774018E-007   0.000000000E+000
   0.11918854950741797E-007   0.000000000E+000
   0.11920395650709577E-007   0.000000000E+000
   0.11921936350677356E-007   0.000000000E+000
   0.11923477050645136E-007   0.000000000E+000
   0.11925017750612915E-007   0.000000000E+000
   0.11926558450580695E-007   0.000000000E+000
   0.11928099150548474E-007   0.000000000E+000
   0.11929639850516253E-007   0.000000000E+000
   0.11931180550484033E-007   0.000000000E+000
   0.11932721250451812E-007   0.000000000E+000
   0.11934261950419592E-007   0.000000000E+000
   0.11935802650387371E-007   0.000000000E+000
   0.11937343350355151E-007   0.000000000E+000
   0.11938884050322930E-007   0.000000000E+000
   0.11940424750290710E-007   0.000000000E+000
   0.11941965450258489E-007   0.000000000E+000
   0.11943506150226268E-007   0.000000000E+000
