t              LineCurrent.fdtd_Point probe_Ey_50_25_30.dat
   0.10946673271072967E-007   0.811961591E+000
   0.10948213971040746E-007   0.809532881E+000
   0.10949754671008526E-007   0.807282627E+000
   0.10951295370976305E-007   0.804841459E+000
   0.10952836070944084E-007   0.801991999E+000
   0.10954376770911864E-007   0.798892438E+000
   0.10955917470879643E-007   0.795921564E+000
   0.10957458170847423E-007   0.793285728E+000
   0.10958998870815202E-007   0.790808499E+000
   0.10960539570782982E-007   0.788115740E+000
   0.10962080270750761E-007   0.785017073E+000
   0.10963620970718541E-007   0.781706631E+000
   0.10965161670686320E-007   0.778562129E+000
   0.10966702370654099E-007   0.775752127E+000
   0.10968243070621879E-007   0.773062408E+000
   0.10969783770589658E-007   0.770112514E+000
   0.10971324470557438E-007   0.766748846E+000
   0.10972865170525217E-007   0.763198495E+000
   0.10974405870492997E-007   0.759836257E+000
   0.10975946570460776E-007   0.756806016E+000
   0.10977487270428556E-007   0.753879607E+000
   0.10979027970396335E-007   0.750692248E+000
   0.10980568670364114E-007   0.747122943E+000
   0.10982109370331894E-007   0.743416548E+000
   0.10983650070299673E-007   0.739928186E+000
   0.10985190770267453E-007   0.736760318E+000
   0.10986731470235232E-007   0.733659625E+000
   0.10988272170203012E-007   0.730276704E+000
   0.10989812870170791E-007   0.726521134E+000
   0.10991353570138571E-007   0.722656548E+000
   0.10992894270106350E-007   0.719021559E+000
   0.10994434970074130E-007   0.715689301E+000
   0.10995975670041909E-007   0.712391853E+000
   0.10997516370009688E-007   0.708805442E+000
   0.10999057069977468E-007   0.704880834E+000
   0.11000597769945247E-007   0.700896800E+000
   0.11002138469913027E-007   0.697163522E+000
   0.11003679169880806E-007   0.693707824E+000
   0.11005219869848586E-007   0.690248787E+000
   0.11006760569816365E-007   0.686489403E+000
   0.11008301269784145E-007   0.682422936E+000
   0.11009841969751924E-007   0.678344250E+000
   0.11011382669719703E-007   0.674544036E+000
   0.11012923369687483E-007   0.671006918E+000
   0.11014464069655262E-007   0.667428851E+000
   0.11016004769623042E-007   0.663530052E+000
   0.11017545469590821E-007   0.659344733E+000
   0.11019086169558601E-007   0.655178666E+000
   0.11020626869526380E-007   0.651302278E+000
   0.11022167569494160E-007   0.647669971E+000
   0.11023708269461939E-007   0.643971324E+000
   0.11025248969429718E-007   0.639953673E+000
   0.11026789669397498E-007   0.635681391E+000
   0.11028330369365277E-007   0.631470263E+000
   0.11029871069333057E-007   0.627571285E+000
   0.11031411769300836E-007   0.623911023E+000
   0.11032952469268616E-007   0.620170236E+000
   0.11034493169236395E-007   0.616110265E+000
   0.11036033869204175E-007   0.611811936E+000
   0.11037574569171954E-007   0.607581437E+000
   0.11039115269139733E-007   0.603640199E+000
   0.11040655969107513E-007   0.599900305E+000
   0.11042196669075292E-007   0.596062899E+000
   0.11043737369043072E-007   0.591933429E+000
   0.11045278069010851E-007   0.587619722E+000
   0.11046818768978631E-007   0.583415329E+000
   0.11048359468946410E-007   0.579494715E+000
   0.11049900168914190E-007   0.575738549E+000
   0.11051440868881969E-007   0.571859360E+000
   0.11052981568849748E-007   0.567698240E+000
   0.11054522268817528E-007   0.563387930E+000
   0.11056062968785307E-007   0.559217155E+000
   0.11057603668753087E-007   0.555335939E+000
   0.11059144368720866E-007   0.551605642E+000
   0.11060685068688646E-007   0.547748029E+000
   0.11062225768656425E-007   0.543624997E+000
   0.11063766468624205E-007   0.539372861E+000
   0.11065307168591984E-007   0.535257995E+000
   0.11066847868559763E-007   0.531403661E+000
   0.11068388568527543E-007   0.527672410E+000
   0.11069929268495322E-007   0.523816705E+000
   0.11071469968463102E-007   0.519727051E+000
   0.11073010668430881E-007   0.515548587E+000
   0.11074551368398661E-007   0.511523306E+000
   0.11076092068366440E-007   0.507743716E+000
   0.11077632768334220E-007   0.504066229E+000
   0.11079173468301999E-007   0.500265419E+000
   0.11080714168269779E-007   0.496265024E+000
   0.11082254868237558E-007   0.492211670E+000
   0.11083795568205337E-007   0.488316715E+000
   0.11085336268173117E-007   0.484637916E+000
   0.11086876968140896E-007   0.481024355E+000
   0.11088417668108676E-007   0.477279395E+000
   0.11089958368076455E-007   0.473365188E+000
   0.11091499068044235E-007   0.469435126E+000
   0.11093039768012014E-007   0.465673536E+000
   0.11094580467979794E-007   0.462108701E+000
   0.11096121167947573E-007   0.458588690E+000
   0.11097661867915352E-007   0.454943478E+000
   0.11099202567883132E-007   0.451153040E+000
   0.11100743267850911E-007   0.447368801E+000
   0.11102283967818691E-007   0.443755239E+000
   0.11103824667786470E-007   0.440322489E+000
   0.11105365367754250E-007   0.436930686E+000
   0.11106906067722029E-007   0.433435261E+000
   0.11108446767689809E-007   0.429830283E+000
   0.11109987467657588E-007   0.426246971E+000
   0.11111528167625367E-007   0.422810197E+000
   0.11113068867593147E-007   0.419512421E+000
   0.11114609567560926E-007   0.416231304E+000
   0.11116150267528706E-007   0.412860811E+000
   0.11117690967496485E-007   0.409422725E+000
   0.11119231667464265E-007   0.406042516E+000
   0.11120772367432044E-007   0.402812123E+000
   0.11122313067399824E-007   0.399700105E+000
   0.11123853767367603E-007   0.396592379E+000
   0.11125394467335382E-007   0.393415987E+000
   0.11126935167303162E-007   0.390214473E+000
   0.11128475867270941E-007   0.387088567E+000
   0.11130016567238721E-007   0.384088099E+000
   0.11131557267206500E-007   0.381158352E+000
   0.11133097967174280E-007   0.378197879E+000
   0.11134638667142059E-007   0.375172734E+000
   0.11136179367109839E-007   0.372157633E+000
   0.11137720067077618E-007   0.369250327E+000
   0.11139260767045397E-007   0.366477638E+000
   0.11140801467013177E-007   0.363769054E+000
   0.11142342166980956E-007   0.361038029E+000
   0.11143882866948736E-007   0.358272314E+000
   0.11145423566916515E-007   0.355544925E+000
   0.11146964266884295E-007   0.352926701E+000
   0.11148504966852074E-007   0.350409925E+000
   0.11150045666819854E-007   0.347919285E+000
   0.11151586366787633E-007   0.345393270E+000
   0.11153127066755412E-007   0.342853725E+000
   0.11154667766723192E-007   0.340384603E+000
   0.11156208466690971E-007   0.338035882E+000
   0.11157749166658751E-007   0.335769832E+000
   0.11159289866626530E-007   0.333504319E+000
   0.11160830566594310E-007   0.331198841E+000
   0.11162371266562089E-007   0.328905284E+000
   0.11163911966529869E-007   0.326719493E+000
   0.11165452666497648E-007   0.324673980E+000
   0.11166993366465428E-007   0.322701961E+000
   0.11168534066433207E-007   0.320706367E+000
   0.11170074766400986E-007   0.318660408E+000
   0.11171615466368766E-007   0.316642910E+000
   0.11173156166336545E-007   0.314752698E+000
   0.11174696866304325E-007   0.313009739E+000
   0.11176237566272104E-007   0.311329365E+000
   0.11177778266239884E-007   0.309607953E+000
   0.11179318966207663E-007   0.307829648E+000
   0.11180859666175443E-007   0.306084812E+000
   0.11182400366143222E-007   0.304482311E+000
   0.11183941066111001E-007   0.303035110E+000
   0.11185481766078781E-007   0.301647723E+000
   0.11187022466046560E-007   0.300218195E+000
   0.11188563166014340E-007   0.298739791E+000
   0.11190103865982119E-007   0.297304004E+000
   0.11191644565949899E-007   0.296007484E+000
   0.11193185265917678E-007   0.294851750E+000
   0.11194725965885458E-007   0.293742985E+000
   0.11196266665853237E-007   0.292596787E+000
   0.11197807365821016E-007   0.291424572E+000
   0.11199348065788796E-007   0.290321082E+000
   0.11200888765756575E-007   0.289361358E+000
   0.11202429465724355E-007   0.288523853E+000
   0.11203970165692134E-007   0.287711978E+000
   0.11205510865659914E-007   0.286861658E+000
   0.11207051565627693E-007   0.286009341E+000
   0.11208592265595473E-007   0.285246879E+000
   0.11210132965563252E-007   0.284620643E+000
   0.11211673665531031E-007   0.284079850E+000
   0.11213214365498811E-007   0.283536196E+000
   0.11214755065466590E-007   0.282956749E+000
   0.11216295765434370E-007   0.282409251E+000
   0.11217836465402149E-007   0.281987190E+000
   0.11219377165369929E-007   0.281708360E+000
   0.11220917865337708E-007   0.281493366E+000
   0.11222458565305488E-007   0.281249195E+000
   0.11223999265273267E-007   0.280970305E+000
   0.11225539965241046E-007   0.280751884E+000
   0.11227080665208826E-007   0.280691266E+000
   0.11228621365176605E-007   0.280779898E+000
   0.11230162065144385E-007   0.280907303E+000
   0.11231702765112164E-007   0.280973315E+000
   0.11233243465079944E-007   0.280989021E+000
   0.11234784165047723E-007   0.281069636E+000
   0.11236324865015503E-007   0.281312495E+000
   0.11237865564983282E-007   0.281697780E+000
   0.11239406264951061E-007   0.282104164E+000
   0.11240946964918841E-007   0.282441705E+000
   0.11242487664886620E-007   0.282748103E+000
   0.11244028364854400E-007   0.283154577E+000
   0.11245569064822179E-007   0.283746719E+000
   0.11247109764789959E-007   0.284475267E+000
   0.11248650464757738E-007   0.285208225E+000
   0.11250191164725518E-007   0.285870135E+000
   0.11251731864693297E-007   0.286525279E+000
   0.11253272564661077E-007   0.287303418E+000
   0.11254813264628856E-007   0.288255721E+000
   0.11256353964596635E-007   0.289292425E+000
   0.11257894664564415E-007   0.290271163E+000
   0.11259435364532194E-007   0.291150361E+000
   0.11260976064499974E-007   0.292045206E+000
   0.11262516764467753E-007   0.293114424E+000
   0.11264057464435533E-007   0.294396222E+000
   0.11265598164403312E-007   0.295763582E+000
   0.11267138864371092E-007   0.297051936E+000
   0.11268679564338871E-007   0.298228353E+000
   0.11270220264306650E-007   0.299438387E+000
   0.11271760964274430E-007   0.300854146E+000
   0.11273301664242209E-007   0.302484006E+000
   0.11274842364209989E-007   0.304156899E+000
   0.11276383064177768E-007   0.305688381E+000
   0.11277923764145548E-007   0.307080656E+000
   0.11279464464113327E-007   0.308537036E+000
   0.11281005164081107E-007   0.310262114E+000
   0.11282545864048886E-007   0.312246025E+000
   0.11284086564016665E-007   0.314260572E+000
   0.11285627263984445E-007   0.316077799E+000
   0.11287167963952224E-007   0.317705065E+000
   0.11288708663920004E-007   0.319375664E+000
   0.11290249363887783E-007   0.321329623E+000
   0.11291790063855563E-007   0.323571920E+000
   0.11293330763823342E-007   0.325865358E+000
   0.11294871463791122E-007   0.327966660E+000
   0.11296412163758901E-007   0.329874694E+000
   0.11297952863726680E-007   0.331834793E+000
   0.11299493563694460E-007   0.334086567E+000
   0.11301034263662239E-007   0.336623222E+000
   0.11302574963630019E-007   0.339188457E+000
   0.11304115663597798E-007   0.341534972E+000
   0.11305656363565578E-007   0.343674004E+000
   0.11307197063533357E-007   0.345865875E+000
   0.11308737763501137E-007   0.348357916E+000
   0.11310278463468916E-007   0.351122230E+000
   0.11311819163436695E-007   0.353881717E+000
   0.11313359863404475E-007   0.356397092E+000
   0.11314900563372254E-007   0.358717799E+000
   0.11316441263340034E-007   0.361144096E+000
   0.11317981963307813E-007   0.363928556E+000
   0.11319522663275593E-007   0.367013663E+000
   0.11321063363243372E-007   0.370075077E+000
   0.11322604063211152E-007   0.372840524E+000
   0.11324144763178931E-007   0.375361443E+000
   0.11325685463146710E-007   0.377958864E+000
   0.11327226163114490E-007   0.380906463E+000
   0.11328766863082269E-007   0.384149998E+000
   0.11330307563050049E-007   0.387369096E+000
   0.11331848263017828E-007   0.390295506E+000
   0.11333388962985608E-007   0.392993659E+000
   0.11334929662953387E-007   0.395796925E+000
   0.11336470362921167E-007   0.398970485E+000
   0.11338011062888946E-007   0.402439713E+000
   0.11339551762856726E-007   0.405857444E+000
   0.11341092462824505E-007   0.408958495E+000
   0.11342633162792284E-007   0.411826789E+000
   0.11344173862760064E-007   0.414817095E+000
   0.11345714562727843E-007   0.418197721E+000
   0.11347255262695623E-007   0.421875983E+000
   0.11348795962663402E-007   0.425482094E+000
   0.11350336662631182E-007   0.428734183E+000
   0.11351877362598961E-007   0.431720942E+000
   0.11353418062566741E-007   0.434806615E+000
   0.11354958762534520E-007   0.438271284E+000
   0.11356499462502299E-007   0.442030460E+000
   0.11358040162470079E-007   0.445730180E+000
   0.11359580862437858E-007   0.449105918E+000
   0.11361121562405638E-007   0.452256531E+000
   0.11362662262373417E-007   0.455539972E+000
   0.11364202962341197E-007   0.459203154E+000
   0.11365743662308976E-007   0.463121027E+000
   0.11367284362276756E-007   0.466920137E+000
   0.11368825062244535E-007   0.470357805E+000
   0.11370365762212314E-007   0.473574400E+000
   0.11371906462180094E-007   0.476951092E+000
   0.11373447162147873E-007   0.480723292E+000
   0.11374987862115653E-007   0.484737992E+000
   0.11376528562083432E-007   0.488610566E+000
   0.11378069262051212E-007   0.492109209E+000
   0.11379609962018991E-007   0.495388210E+000
   0.11381150661986771E-007   0.498838335E+000
   0.11382691361954550E-007   0.502690554E+000
   0.11384232061922329E-007   0.506780684E+000
   0.11385772761890109E-007   0.510724962E+000
   0.11387313461857888E-007   0.514301658E+000
   0.11388854161825668E-007   0.517676830E+000
   0.11390394861793447E-007   0.521227539E+000
   0.11391935561761227E-007   0.525157034E+000
   0.11393476261729006E-007   0.529281139E+000
   0.11395016961696786E-007   0.533215463E+000
   0.11396557661664565E-007   0.536766708E+000
   0.11398098361632344E-007   0.540130973E+000
   0.11399639061600124E-007   0.543696404E+000
   0.11401179761567903E-007   0.547650099E+000
   0.11402720461535683E-007   0.551792920E+000
   0.11404261161503462E-007   0.555736899E+000
   0.11405801861471242E-007   0.559307516E+000
   0.11407342561439021E-007   0.562711835E+000
   0.11408883261406801E-007   0.566331208E+000
   0.11410423961374580E-007   0.570321679E+000
   0.11411964661342359E-007   0.574455500E+000
   0.11413505361310139E-007   0.578347325E+000
   0.11415046061277918E-007   0.581844807E+000
   0.11416586761245698E-007   0.585192740E+000
   0.11418127461213477E-007   0.588783503E+000
   0.11419668161181257E-007   0.592756271E+000
   0.11421208861149036E-007   0.596857190E+000
   0.11422749561116816E-007   0.600698888E+000
   0.11424290261084595E-007   0.604152799E+000
   0.11425830961052375E-007   0.607479632E+000
   0.11427371661020154E-007   0.611067176E+000
   0.11428912360987933E-007   0.615031898E+000
   0.11430453060955713E-007   0.619093537E+000
   0.11431993760923492E-007   0.622849405E+000
   0.11433534460891272E-007   0.626189291E+000
   0.11435075160859051E-007   0.629409373E+000
   0.11436615860826831E-007   0.632913351E+000
   0.11438156560794610E-007   0.636803150E+000
   0.11439697260762390E-007   0.640771210E+000
   0.11441237960730169E-007   0.644419074E+000
   0.11442778660697948E-007   0.647656918E+000
   0.11444319360665728E-007   0.650797844E+000
   0.11445860060633507E-007   0.654239476E+000
   0.11447400760601287E-007   0.658057690E+000
   0.11448941460569066E-007   0.661922336E+000
   0.11450482160536846E-007   0.665435612E+000
   0.11452022860504625E-007   0.668536127E+000
   0.11453563560472405E-007   0.671558678E+000
   0.11455104260440184E-007   0.674899340E+000
   0.11456644960407963E-007   0.678605855E+000
   0.11458185660375743E-007   0.682330489E+000
   0.11459726360343522E-007   0.685678601E+000
   0.11461267060311302E-007   0.688610196E+000
   0.11462807760279081E-007   0.691483796E+000
   0.11464348460246861E-007   0.694690406E+000
   0.11465889160214640E-007   0.698260128E+000
   0.11467429860182420E-007   0.701828539E+000
   0.11468970560150199E-007   0.705000222E+000
   0.11470511260117978E-007   0.707758188E+000
   0.11472051960085758E-007   0.710478127E+000
   0.11473592660053537E-007   0.713550627E+000
   0.11475133360021317E-007   0.716985047E+000
   0.11476674059989096E-007   0.720393538E+000
   0.11478214759956876E-007   0.723380029E+000
   0.11479755459924655E-007   0.725944340E+000
   0.11481296159892435E-007   0.728483677E+000
   0.11482836859860214E-007   0.731391788E+000
   0.11484377559827993E-007   0.734652698E+000
   0.11485918259795773E-007   0.737857759E+000
   0.11487458959763552E-007   0.740610003E+000
   0.11488999659731332E-007   0.742927611E+000
   0.11490540359699111E-007   0.745229781E+000
   0.11492081059666891E-007   0.747919500E+000
   0.11493621759634670E-007   0.750973880E+000
   0.11495162459602450E-007   0.753972411E+000
   0.11496703159570229E-007   0.756522059E+000
   0.11498243859538008E-007   0.758652508E+000
   0.11499784559505788E-007   0.760778546E+000
   0.11501325259473567E-007   0.763282061E+000
   0.11502865959441347E-007   0.766121328E+000
   0.11504406659409126E-007   0.768872440E+000
   0.11505947359376906E-007   0.771149397E+000
   0.11507488059344685E-007   0.772995949E+000
   0.11509028759312465E-007   0.774839699E+000
   0.11510569459280244E-007   0.777065635E+000
   0.11512110159248023E-007   0.779632986E+000
   0.11513650859215803E-007   0.782127619E+000
   0.11515191559183582E-007   0.784177482E+000
   0.11516732259151362E-007   0.785823941E+000
   0.11518272959119141E-007   0.787479222E+000
   0.11519813659086921E-007   0.789497435E+000
   0.11521354359054700E-007   0.791818857E+000
   0.11522895059022480E-007   0.794031739E+000
   0.11524435758990259E-007   0.795793414E+000
   0.11525976458958039E-007   0.797178209E+000
   0.11527517158925818E-007   0.798592627E+000
   0.11529057858893597E-007   0.800357223E+000
   0.11530598558861377E-007   0.802378654E+000
   0.11532139258829156E-007   0.804249048E+000
   0.11533679958796936E-007   0.805667281E+000
   0.11535220658764715E-007   0.806753457E+000
   0.11536761358732495E-007   0.807926953E+000
   0.11538302058700274E-007   0.809477925E+000
   0.11539842758668054E-007   0.811263442E+000
   0.11541383458635833E-007   0.812850654E+000
   0.11542924158603612E-007   0.813952744E+000
   0.11544464858571392E-007   0.814724088E+000
   0.11546005558539171E-007   0.815610468E+000
   0.11547546258506951E-007   0.816896617E+000
   0.11549086958474730E-007   0.818417490E+000
   0.11550627658442510E-007   0.819716156E+000
   0.11552168358410289E-007   0.820508778E+000
   0.11553709058378069E-007   0.820966005E+000
   0.11555249758345848E-007   0.821542680E+000
   0.11556790458313627E-007   0.822522521E+000
   0.11558331158281407E-007   0.823730230E+000
   0.11559871858249186E-007   0.824709296E+000
   0.11561412558216966E-007   0.825184762E+000
   0.11562953258184745E-007   0.825345218E+000
   0.11564493958152525E-007   0.825653493E+000
   0.11566034658120304E-007   0.826376259E+000
   0.11567575358088084E-007   0.827316642E+000
   0.11569116058055863E-007   0.828005135E+000
   0.11570656758023642E-007   0.828175962E+000
   0.11572197457991422E-007   0.828033209E+000
   0.11573738157959201E-007   0.828036189E+000
   0.11575278857926981E-007   0.828436136E+000
   0.11576819557894760E-007   0.829028428E+000
   0.11578360257862540E-007   0.829362273E+000
   0.11579900957830319E-007   0.829201758E+000
   0.11581441657798099E-007   0.828767538E+000
   0.11582982357765878E-007   0.828508854E+000
   0.11584523057733657E-007   0.828650594E+000
   0.11586063757701437E-007   0.828956425E+000
   0.11587604457669216E-007   0.828967988E+000
   0.11589145157636996E-007   0.828465641E+000
   0.11590685857604775E-007   0.827700377E+000
   0.11592226557572555E-007   0.827143133E+000
   0.11593767257540334E-007   0.827006042E+000
   0.11595307957508114E-007   0.827026904E+000
   0.11596848657475893E-007   0.826729298E+000
   0.11598389357443672E-007   0.825904131E+000
   0.11599930057411452E-007   0.824820518E+000
   0.11601470757379231E-007   0.823956549E+000
   0.11603011457347011E-007   0.823521078E+000
   0.11604552157314790E-007   0.823241234E+000
   0.11606092857282570E-007   0.822638452E+000
   0.11607633557250349E-007   0.821507633E+000
   0.11609174257218129E-007   0.820122123E+000
   0.11610714957185908E-007   0.818960130E+000
   0.11612255657153688E-007   0.818229020E+000
   0.11613796357121467E-007   0.817652643E+000
   0.11615337057089246E-007   0.816750407E+000
   0.11616877757057026E-007   0.815322340E+000
   0.11618418457024805E-007   0.813650608E+000
   0.11619959156992585E-007   0.812209725E+000
   0.11621499856960364E-007   0.811191320E+000
   0.11623040556928144E-007   0.810314476E+000
   0.11624581256895923E-007   0.809107840E+000
   0.11626121956863703E-007   0.807385087E+000
   0.11627662656831482E-007   0.805436313E+000
   0.11629203356799261E-007   0.803731620E+000
   0.11630744056767041E-007   0.802444279E+000
   0.11632284756734820E-007   0.801277459E+000
   0.11633825456702600E-007   0.799765706E+000
   0.11635366156670379E-007   0.797743201E+000
   0.11636906856638159E-007   0.795513809E+000
   0.11638447556605938E-007   0.793547809E+000
   0.11639988256573718E-007   0.792003393E+000
   0.11641528956541497E-007   0.790568769E+000
   0.11643069656509276E-007   0.788778186E+000
   0.11644610356477056E-007   0.786482990E+000
   0.11646151056444835E-007   0.783998072E+000
   0.11647691756412615E-007   0.781782746E+000
   0.11649232456380394E-007   0.779980779E+000
   0.11650773156348174E-007   0.778271079E+000
   0.11652313856315953E-007   0.776199877E+000
   0.11653854556283733E-007   0.773634493E+000
   0.11655395256251512E-007   0.770900548E+000
   0.11656935956219291E-007   0.768449903E+000
   0.11658476656187071E-007   0.766413450E+000
   0.11660017356154850E-007   0.764466047E+000
   0.11661558056122630E-007   0.762155712E+000
   0.11663098756090409E-007   0.759356081E+000
   0.11664639456058189E-007   0.756393433E+000
   0.11666180156025968E-007   0.753718853E+000
   0.11667720855993748E-007   0.751449287E+000
   0.11669261555961527E-007   0.749253392E+000
   0.11670802255929306E-007   0.746686935E+000
   0.11672342955897086E-007   0.743644655E+000
   0.11673883655864865E-007   0.740466774E+000
   0.11675424355832645E-007   0.737599134E+000
   0.11676965055800424E-007   0.735141218E+000
   0.11678505755768204E-007   0.732745945E+000
   0.11680046455735983E-007   0.729965568E+000
   0.11681587155703763E-007   0.726704478E+000
   0.11683127855671542E-007   0.723316550E+000
   0.11684668555639321E-007   0.720252097E+000
   0.11686209255607101E-007   0.717608809E+000
   0.11687749955574880E-007   0.715026796E+000
   0.11689290655542660E-007   0.712047994E+000
   0.11690831355510439E-007   0.708575666E+000
   0.11692372055478219E-007   0.704976678E+000
   0.11693912755445998E-007   0.701710999E+000
   0.11695453455413778E-007   0.698884845E+000
   0.11696994155381557E-007   0.696140587E+000
   0.11698534855349337E-007   0.693019450E+000
   0.11700075555317116E-007   0.689411521E+000
   0.11701616255284895E-007   0.685668290E+000
   0.11703156955252675E-007   0.682249546E+000
   0.11704697655220454E-007   0.679259360E+000
   0.11706238355188234E-007   0.676341653E+000
   0.11707779055156013E-007   0.673043370E+000
   0.11709319755123793E-007   0.669267118E+000
   0.11710860455091572E-007   0.665373981E+000
   0.11712401155059352E-007   0.661818862E+000
   0.11713941855027131E-007   0.658695340E+000
   0.11715482554994910E-007   0.655647039E+000
   0.11717023254962690E-007   0.652226508E+000
   0.11718563954930469E-007   0.648342133E+000
   0.11720104654898249E-007   0.644350946E+000
   0.11721645354866028E-007   0.640698016E+000
   0.11723186054833808E-007   0.637467563E+000
   0.11724726754801587E-007   0.634300113E+000
   0.11726267454769367E-007   0.630752683E+000
   0.11727808154737146E-007   0.626743913E+000
   0.11729348854704925E-007   0.622641325E+000
   0.11730889554672705E-007   0.618887961E+000
   0.11732430254640484E-007   0.615561903E+000
   0.11733970954608264E-007   0.612297535E+000
   0.11735511654576043E-007   0.608651757E+000
   0.11737052354543823E-007   0.604553580E+000
   0.11738593054511602E-007   0.600383878E+000
   0.11740133754479382E-007   0.596591651E+000
   0.11741674454447161E-007   0.593239725E+000
   0.11743215154414940E-007   0.589939654E+000
   0.11744755854382720E-007   0.586237073E+000
   0.11746296554350499E-007   0.582070529E+000
   0.11747837254318279E-007   0.577834547E+000
   0.11749377954286058E-007   0.573985934E+000
   0.11750918654253838E-007   0.570587635E+000
   0.11752459354221617E-007   0.567238688E+000
   0.11754000054189397E-007   0.563475609E+000
   0.11755540754157176E-007   0.559246600E+000
   0.11757081454124955E-007   0.554965258E+000
   0.11758622154092735E-007   0.551105559E+000
   0.11760162854060514E-007   0.547722697E+000
   0.11761703554028294E-007   0.544396162E+000
   0.11763244253996073E-007   0.540645897E+000
   0.11764784953963853E-007   0.536411464E+000
   0.11766325653931632E-007   0.532116354E+000
   0.11767866353899412E-007   0.528247833E+000
   0.11769407053867191E-007   0.524862707E+000
   0.11770947753834970E-007   0.521536052E+000
   0.11772488453802750E-007   0.517779708E+000
   0.11774029153770529E-007   0.513536870E+000
   0.11775569853738309E-007   0.509241939E+000
   0.11777110553706088E-007   0.505396426E+000
   0.11778651253673868E-007   0.502068520E+000
   0.11780191953641647E-007   0.498812973E+000
   0.11781732653609427E-007   0.495116264E+000
   0.11783273353577206E-007   0.490904182E+000
   0.11784814053544986E-007   0.486624569E+000
   0.11786354753512765E-007   0.482803136E+000
   0.11787895453480544E-007   0.479523331E+000
   0.11789436153448324E-007   0.476344943E+000
   0.11790976853416103E-007   0.472740471E+000
   0.11792517553383883E-007   0.468621552E+000
   0.11794058253351662E-007   0.464421391E+000
   0.11795598953319442E-007   0.460663706E+000
   0.11797139653287221E-007   0.457435280E+000
   0.11798680353255001E-007   0.454300851E+000
   0.11800221053222780E-007   0.450745106E+000
   0.11801761753190559E-007   0.446692228E+000
   0.11803302453158339E-007   0.442585826E+000
   0.11804843153126118E-007   0.438945860E+000
   0.11806383853093898E-007   0.435845286E+000
   0.11807924553061677E-007   0.432831526E+000
   0.11809465253029457E-007   0.429382801E+000
   0.11811005952997236E-007   0.425432801E+000
   0.11812546652965016E-007   0.421442479E+000
   0.11814087352932795E-007   0.417941123E+000
   0.11815628052900574E-007   0.414991409E+000
   0.11817168752868354E-007   0.412119508E+000
   0.11818709452836133E-007   0.408789128E+000
   0.11820250152803913E-007   0.404937595E+000
   0.11821790852771692E-007   0.401038915E+000
   0.11823331552739472E-007   0.397636086E+000
   0.11824872252707251E-007   0.394802898E+000
   0.11826412952675031E-007   0.392069250E+000
   0.11827953652642810E-007   0.388895005E+000
   0.11829494352610589E-007   0.385216892E+000
   0.11831035052578369E-007   0.381512165E+000
   0.11832575752546148E-007   0.378317028E+000
   0.11834116452513928E-007   0.375681072E+000
   0.11835657152481707E-007   0.373116136E+000
   0.11837197852449487E-007   0.370083332E+000
   0.11838738552417266E-007   0.366540045E+000
   0.11840279252385046E-007   0.362991571E+000
   0.11841819952352825E-007   0.359986693E+000
   0.11843360652320604E-007   0.357561737E+000
   0.11844901352288384E-007   0.355198950E+000
   0.11846442052256163E-007   0.352343172E+000
   0.11847982752223943E-007   0.348959982E+000
   0.11849523452191722E-007   0.345574260E+000
   0.11851064152159502E-007   0.342750072E+000
   0.11852604852127281E-007   0.340526909E+000
   0.11854145552095061E-007   0.338375747E+000
   0.11855686252062840E-007   0.335734636E+000
   0.11857226952030619E-007   0.332565427E+000
   0.11858767651998399E-007   0.329400599E+000
   0.11860308351966178E-007   0.326811105E+000
   0.11861849051933958E-007   0.324830920E+000
   0.11863389751901737E-007   0.322917849E+000
   0.11864930451869517E-007   0.320503145E+000
   0.11866471151837296E-007   0.317555219E+000
   0.11868011851805076E-007   0.314608604E+000
   0.11869552551772855E-007   0.312229842E+000
   0.11871093251740635E-007   0.310450882E+000
   0.11872633951708414E-007   0.308734775E+000
   0.11874174651676193E-007   0.306522459E+000
   0.11875715351643973E-007   0.303795755E+000
   0.11877256051611752E-007   0.301103503E+000
   0.11878796751579532E-007   0.299006432E+000
   0.11880337451547311E-007   0.297513306E+000
   0.11881878151515091E-007   0.296074957E+000
   0.11883418851482870E-007   0.294135094E+000
   0.11884959551450650E-007   0.291680396E+000
   0.11886500251418429E-007   0.289249718E+000
   0.11888040951386208E-007   0.287393957E+000
   0.11889581651353988E-007   0.286116570E+000
   0.11891122351321767E-007   0.284882963E+000
   0.11892663051289547E-007   0.283159763E+000
   0.11894203751257326E-007   0.280953139E+000
   0.11895744451225106E-007   0.278805494E+000
   0.11897285151192885E-007   0.277244776E+000
   0.11898825851160665E-007   0.276250154E+000
   0.11900366551128444E-007   0.275279850E+000
   0.11901907251096223E-007   0.273819178E+000
   0.11903447951064003E-007   0.271901190E+000
   0.11904988651031782E-007   0.270068496E+000
   0.11906529350999562E-007   0.268821180E+000
   0.11908070050967341E-007   0.268111557E+000
   0.11909610750935121E-007   0.267393738E+000
   0.11911151450902900E-007   0.266175449E+000
   0.11912692150870680E-007   0.264516711E+000
   0.11914232850838459E-007   0.262968004E+000
   0.11915773550806238E-007   0.262003660E+000
   0.11917314250774018E-007   0.261554390E+000
   0.11918854950741797E-007   0.261078149E+000
   0.11920395650709577E-007   0.260115057E+000
   0.11921936350677356E-007   0.258757830E+000
