t              cylinder_rcs.fdtd_Point probe_1_Ey_50_0_80.dat       incid
   0.16716899722130085E-007   0.132789892E-004   0.000000000E+000
   0.16754635387417061E-007   0.131731940E-004   0.000000000E+000
   0.16792371052704036E-007   0.130864282E-004   0.000000000E+000
   0.16830106717991011E-007   0.130590288E-004   0.000000000E+000
   0.16867842383277987E-007   0.129855634E-004   0.000000000E+000
   0.16905578048564962E-007   0.128977199E-004   0.000000000E+000
   0.16943313713851937E-007   0.128704660E-004   0.000000000E+000
   0.16981049379138913E-007   0.128037109E-004   0.000000000E+000
   0.17018785044425888E-007   0.126568520E-004   0.000000000E+000
   0.17056520709712863E-007   0.125673423E-004   0.000000000E+000
   0.17094256374999839E-007   0.125476890E-004   0.000000000E+000
   0.17131992040286814E-007   0.124633334E-004   0.000000000E+000
   0.17169727705573790E-007   0.123316404E-004   0.000000000E+000
   0.17207463370860765E-007   0.122443535E-004   0.000000000E+000
   0.17245199036147740E-007   0.121561579E-004   0.000000000E+000
   0.17282934701434716E-007   0.120349241E-004   0.000000000E+000
   0.17320670366721691E-007   0.119486731E-004   0.000000000E+000
   0.17358406032008666E-007   0.118778544E-004   0.000000000E+000
   0.17396141697295642E-007   0.117444351E-004   0.000000000E+000
   0.17433877362582617E-007   0.115971588E-004   0.000000000E+000
   0.17471613027869592E-007   0.115043549E-004   0.000000000E+000
   0.17509348693156568E-007   0.114152699E-004   0.000000000E+000
   0.17547084358443543E-007   0.112944363E-004   0.000000000E+000
   0.17584820023730519E-007   0.111746567E-004   0.000000000E+000
   0.17622555689017494E-007   0.110478150E-004   0.000000000E+000
   0.17660291354304469E-007   0.109042758E-004   0.000000000E+000
   0.17698027019591445E-007   0.107867909E-004   0.000000000E+000
   0.17735762684878420E-007   0.106872885E-004   0.000000000E+000
   0.17773498350165395E-007   0.105520649E-004   0.000000000E+000
   0.17811234015452371E-007   0.104007549E-004   0.000000000E+000
   0.17848969680739346E-007   0.102698496E-004   0.000000000E+000
   0.17886705346026321E-007   0.101366186E-004   0.000000000E+000
   0.17924441011313297E-007   0.999888744E-005   0.000000000E+000
   0.17962176676600272E-007   0.988047668E-005   0.000000000E+000
   0.17999912341887248E-007   0.974767499E-005   0.000000000E+000
   0.18037648007174223E-007   0.958092096E-005   0.000000000E+000
   0.18075383672461198E-007   0.943620034E-005   0.000000000E+000
   0.18113119337748174E-007   0.931821887E-005   0.000000000E+000
   0.18150855003035149E-007   0.917296529E-005   0.000000000E+000
   0.18188590668322124E-007   0.901578642E-005   0.000000000E+000
   0.18226326333609100E-007   0.887681381E-005   0.000000000E+000
   0.18264061998896075E-007   0.872240889E-005   0.000000000E+000
   0.18301797664183050E-007   0.856111728E-005   0.000000000E+000
   0.18339533329470026E-007   0.844133774E-005   0.000000000E+000
   0.18377268994757001E-007   0.831316356E-005   0.000000000E+000
   0.18415004660043977E-007   0.812667076E-005   0.000000000E+000
   0.18452740325330952E-007   0.795964388E-005   0.000000000E+000
   0.18490475990617927E-007   0.783929499E-005   0.000000000E+000
   0.18528211655904903E-007   0.767971778E-005   0.000000000E+000
   0.18565947321191878E-007   0.750346680E-005   0.000000000E+000
   0.18603682986478853E-007   0.738417748E-005   0.000000000E+000
   0.18641418651765829E-007   0.724440497E-005   0.000000000E+000
   0.18679154317052804E-007   0.703598789E-005   0.000000000E+000
   0.18716889982339779E-007   0.687612010E-005   0.000000000E+000
   0.18754625647626755E-007   0.678009383E-005   0.000000000E+000
   0.18792361312913730E-007   0.661948707E-005   0.000000000E+000
   0.18830096978200705E-007   0.642344366E-005   0.000000000E+000
   0.18867832643487681E-007   0.629038777E-005   0.000000000E+000
   0.18905568308774656E-007   0.614930696E-005   0.000000000E+000
   0.18943303974061632E-007   0.595836309E-005   0.000000000E+000
   0.18981039639348607E-007   0.582408984E-005   0.000000000E+000
   0.19018775304635582E-007   0.571403052E-005   0.000000000E+000
   0.19056510969922558E-007   0.551080984E-005   0.000000000E+000
   0.19094246635209533E-007   0.531355499E-005   0.000000000E+000
   0.19131982300496508E-007   0.522135633E-005   0.000000000E+000
   0.19169717965783484E-007   0.509282791E-005   0.000000000E+000
   0.19207453631070459E-007   0.487691887E-005   0.000000000E+000
   0.19245189296357434E-007   0.472764987E-005   0.000000000E+000
   0.19282924961644410E-007   0.461970149E-005   0.000000000E+000
   0.19320660626931385E-007   0.443150429E-005   0.000000000E+000
   0.19358396292218361E-007   0.425942653E-005   0.000000000E+000
   0.19396131957505336E-007   0.417548290E-005   0.000000000E+000
   0.19433867622792311E-007   0.401943953E-005   0.000000000E+000
   0.19471603288079287E-007   0.379056041E-005   0.000000000E+000
   0.19509338953366262E-007   0.367152256E-005   0.000000000E+000
   0.19547074618653237E-007   0.359134015E-005   0.000000000E+000
   0.19584810283940213E-007   0.339344024E-005   0.000000000E+000
   0.19622545949227188E-007   0.320672666E-005   0.000000000E+000
   0.19660281614514163E-007   0.312342218E-005   0.000000000E+000
   0.19698017279801139E-007   0.297755696E-005   0.000000000E+000
   0.19735752945088114E-007   0.277443314E-005   0.000000000E+000
   0.19773488610375090E-007   0.267436121E-005   0.000000000E+000
   0.19811224275662065E-007   0.257983402E-005   0.000000000E+000
   0.19848959940949040E-007   0.236265305E-005   0.000000000E+000
   0.19886695606236016E-007   0.219957519E-005   0.000000000E+000
   0.19924431271522991E-007   0.215171053E-005   0.000000000E+000
   0.19962166936809966E-007   0.201089642E-005   0.000000000E+000
