t              cylinder_rcs.fdtd_Point probe_1_Ez_50_0_80.dat       incid
   0.16565957060982184E-007  -0.418825548E-004   0.000000000E+000
   0.16603692726269159E-007  -0.372044706E-004   0.000000000E+000
   0.16641428391556135E-007  -0.357492354E-004   0.000000000E+000
   0.16679164056843110E-007  -0.381708305E-004   0.000000000E+000
   0.16716899722130085E-007  -0.360152480E-004   0.000000000E+000
   0.16754635387417061E-007  -0.285732458E-004   0.000000000E+000
   0.16792371052704036E-007  -0.249441691E-004   0.000000000E+000
   0.16830106717991011E-007  -0.260293855E-004   0.000000000E+000
   0.16867842383277987E-007  -0.251813126E-004   0.000000000E+000
   0.16905578048564962E-007  -0.221781465E-004   0.000000000E+000
   0.16943313713851937E-007  -0.194884105E-004   0.000000000E+000
   0.16981049379138913E-007  -0.155243251E-004   0.000000000E+000
   0.17018785044425888E-007  -0.117578893E-004   0.000000000E+000
   0.17056520709712863E-007  -0.120191453E-004   0.000000000E+000
   0.17094256374999839E-007  -0.126262485E-004   0.000000000E+000
   0.17131992040286814E-007  -0.832282967E-005   0.000000000E+000
   0.17169727705573790E-007  -0.291202650E-005   0.000000000E+000
   0.17207463370860765E-007  -0.135848563E-005   0.000000000E+000
   0.17245199036147740E-007  -0.113504097E-005   0.000000000E+000
   0.17282934701434716E-007   0.645028877E-006   0.000000000E+000
   0.17320670366721691E-007   0.298801046E-005   0.000000000E+000
   0.17358406032008666E-007   0.601700322E-005   0.000000000E+000
   0.17396141697295642E-007   0.987597377E-005   0.000000000E+000
   0.17433877362582617E-007   0.118089602E-004   0.000000000E+000
   0.17471613027869592E-007   0.115791863E-004   0.000000000E+000
   0.17509348693156568E-007   0.130699382E-004   0.000000000E+000
   0.17547084358443543E-007   0.171071624E-004   0.000000000E+000
   0.17584820023730519E-007   0.204729804E-004   0.000000000E+000
   0.17622555689017494E-007   0.219555932E-004   0.000000000E+000
   0.17660291354304469E-007   0.229169182E-004   0.000000000E+000
   0.17698027019591445E-007   0.243037011E-004   0.000000000E+000
   0.17735762684878420E-007   0.267094674E-004   0.000000000E+000
   0.17773498350165395E-007   0.300171560E-004   0.000000000E+000
   0.17811234015452371E-007   0.325915753E-004   0.000000000E+000
   0.17848969680739346E-007   0.336601697E-004   0.000000000E+000
   0.17886705346026321E-007   0.345559711E-004   0.000000000E+000
   0.17924441011313297E-007   0.364191692E-004   0.000000000E+000
   0.17962176676600272E-007   0.391871290E-004   0.000000000E+000
   0.17999912341887248E-007   0.420844808E-004   0.000000000E+000
   0.18037648007174223E-007   0.437459821E-004   0.000000000E+000
   0.18075383672461198E-007   0.441504635E-004   0.000000000E+000
   0.18113119337748174E-007   0.454855726E-004   0.000000000E+000
   0.18150855003035149E-007   0.483991207E-004   0.000000000E+000
   0.18188590668322124E-007   0.508510784E-004   0.000000000E+000
   0.18226326333609100E-007   0.522719456E-004   0.000000000E+000
   0.18264061998896075E-007   0.537208289E-004   0.000000000E+000
   0.18301797664183050E-007   0.548417484E-004   0.000000000E+000
   0.18339533329470026E-007   0.558616412E-004   0.000000000E+000
   0.18377268994757001E-007   0.585064663E-004   0.000000000E+000
   0.18415004660043977E-007   0.614689707E-004   0.000000000E+000
   0.18452740325330952E-007   0.619569109E-004   0.000000000E+000
   0.18490475990617927E-007   0.618754493E-004   0.000000000E+000
   0.18528211655904903E-007   0.641260121E-004   0.000000000E+000
   0.18565947321191878E-007   0.666441265E-004   0.000000000E+000
   0.18603682986478853E-007   0.676472700E-004   0.000000000E+000
   0.18641418651765829E-007   0.691141540E-004   0.000000000E+000
   0.18679154317052804E-007   0.707623476E-004   0.000000000E+000
   0.18716889982339779E-007   0.707688305E-004   0.000000000E+000
   0.18754625647626755E-007   0.716950235E-004   0.000000000E+000
   0.18792361312913730E-007   0.751260086E-004   0.000000000E+000
   0.18830096978200705E-007   0.768138998E-004   0.000000000E+000
   0.18867832643487681E-007   0.756585650E-004   0.000000000E+000
   0.18905568308774656E-007   0.764083306E-004   0.000000000E+000
   0.18943303974061632E-007   0.792691935E-004   0.000000000E+000
   0.18981039639348607E-007   0.803683288E-004   0.000000000E+000
   0.19018775304635582E-007   0.808455661E-004   0.000000000E+000
   0.19056510969922558E-007   0.826054529E-004   0.000000000E+000
   0.19094246635209533E-007   0.828838893E-004   0.000000000E+000
   0.19131982300496508E-007   0.821531648E-004   0.000000000E+000
   0.19169717965783484E-007   0.846082476E-004   0.000000000E+000
   0.19207453631070459E-007   0.877758866E-004   0.000000000E+000
   0.19245189296357434E-007   0.868685020E-004   0.000000000E+000
   0.19282924961644410E-007   0.854463942E-004   0.000000000E+000
   0.19320660626931385E-007   0.875352416E-004   0.000000000E+000
   0.19358396292218361E-007   0.894749464E-004   0.000000000E+000
   0.19396131957505336E-007   0.894587938E-004   0.000000000E+000
   0.19433867622792311E-007   0.905544439E-004   0.000000000E+000
   0.19471603288079287E-007   0.914156262E-004   0.000000000E+000
   0.19509338953366262E-007   0.897995487E-004   0.000000000E+000
   0.19547074618653237E-007   0.901229287E-004   0.000000000E+000
   0.19584810283940213E-007   0.938683661E-004   0.000000000E+000
   0.19622545949227188E-007   0.947348162E-004   0.000000000E+000
   0.19660281614514163E-007   0.919641461E-004   0.000000000E+000
   0.19698017279801139E-007   0.918202059E-004   0.000000000E+000
   0.19735752945088114E-007   0.941443141E-004   0.000000000E+000
   0.19773488610375090E-007   0.946405708E-004   0.000000000E+000
   0.19811224275662065E-007   0.947953304E-004   0.000000000E+000
   0.19848959940949040E-007   0.957502780E-004   0.000000000E+000
   0.19886695606236016E-007   0.943659761E-004   0.000000000E+000
   0.19924431271522991E-007   0.926149951E-004   0.000000000E+000
   0.19962166936809966E-007   0.950929243E-004   0.000000000E+000
