t              cylinder_rcs.fdtd_Point probe_1_Ex_50_0_80.dat       incid
   0.16792371052704036E-007  -0.411209743E-002   0.000000000E+000
   0.16830106717991011E-007  -0.416355487E-002   0.000000000E+000
   0.16867842383277987E-007  -0.420379499E-002   0.000000000E+000
   0.16905578048564962E-007  -0.422711577E-002   0.000000000E+000
   0.16943313713851937E-007  -0.424441230E-002   0.000000000E+000
   0.16981049379138913E-007  -0.427417550E-002   0.000000000E+000
   0.17018785044425888E-007  -0.431654137E-002   0.000000000E+000
   0.17056520709712863E-007  -0.435110414E-002   0.000000000E+000
   0.17094256374999839E-007  -0.436716946E-002   0.000000000E+000
   0.17131992040286814E-007  -0.437695533E-002   0.000000000E+000
   0.17169727705573790E-007  -0.439461460E-002   0.000000000E+000
   0.17207463370860765E-007  -0.441981945E-002   0.000000000E+000
   0.17245199036147740E-007  -0.444305828E-002   0.000000000E+000
   0.17282934701434716E-007  -0.445549563E-002   0.000000000E+000
   0.17320670366721691E-007  -0.445699180E-002   0.000000000E+000
   0.17358406032008666E-007  -0.445881393E-002   0.000000000E+000
   0.17396141697295642E-007  -0.447069667E-002   0.000000000E+000
   0.17433877362582617E-007  -0.448648585E-002   0.000000000E+000
   0.17471613027869592E-007  -0.449289335E-002   0.000000000E+000
   0.17509348693156568E-007  -0.448817853E-002   0.000000000E+000
   0.17547084358443543E-007  -0.448186882E-002   0.000000000E+000
   0.17584820023730519E-007  -0.448073400E-002   0.000000000E+000
   0.17622555689017494E-007  -0.448281597E-002   0.000000000E+000
   0.17660291354304469E-007  -0.448162761E-002   0.000000000E+000
   0.17698027019591445E-007  -0.447252486E-002   0.000000000E+000
   0.17735762684878420E-007  -0.445748447E-002   0.000000000E+000
   0.17773498350165395E-007  -0.444348995E-002   0.000000000E+000
   0.17811234015452371E-007  -0.443422748E-002   0.000000000E+000
   0.17848969680739346E-007  -0.442554709E-002   0.000000000E+000
   0.17886705346026321E-007  -0.441108318E-002   0.000000000E+000
   0.17924441011313297E-007  -0.439005950E-002   0.000000000E+000
   0.17962176676600272E-007  -0.436730450E-002   0.000000000E+000
   0.17999912341887248E-007  -0.434675906E-002   0.000000000E+000
   0.18037648007174223E-007  -0.432753516E-002   0.000000000E+000
   0.18075383672461198E-007  -0.430630380E-002   0.000000000E+000
   0.18113119337748174E-007  -0.428077485E-002   0.000000000E+000
   0.18150855003035149E-007  -0.425082445E-002   0.000000000E+000
   0.18188590668322124E-007  -0.421930617E-002   0.000000000E+000
   0.18226326333609100E-007  -0.419048965E-002   0.000000000E+000
   0.18264061998896075E-007  -0.416417001E-002   0.000000000E+000
   0.18301797664183050E-007  -0.413453719E-002   0.000000000E+000
   0.18339533329470026E-007  -0.409828452E-002   0.000000000E+000
   0.18377268994757001E-007  -0.405885931E-002   0.000000000E+000
   0.18415004660043977E-007  -0.402067183E-002   0.000000000E+000
   0.18452740325330952E-007  -0.398496678E-002   0.000000000E+000
   0.18490475990617927E-007  -0.395048177E-002   0.000000000E+000
   0.18528211655904903E-007  -0.391258486E-002   0.000000000E+000
   0.18565947321191878E-007  -0.386682409E-002   0.000000000E+000
   0.18603682986478853E-007  -0.381770032E-002   0.000000000E+000
   0.18641418651765829E-007  -0.377472606E-002   0.000000000E+000
   0.18679154317052804E-007  -0.373743288E-002   0.000000000E+000
   0.18716889982339779E-007  -0.369580952E-002   0.000000000E+000
   0.18754625647626755E-007  -0.364524778E-002   0.000000000E+000
   0.18792361312913730E-007  -0.359033211E-002   0.000000000E+000
   0.18830096978200705E-007  -0.353761949E-002   0.000000000E+000
   0.18867832643487681E-007  -0.349145825E-002   0.000000000E+000
   0.18905568308774656E-007  -0.344911846E-002   0.000000000E+000
   0.18943303974061632E-007  -0.339930668E-002   0.000000000E+000
   0.18981039639348607E-007  -0.333705149E-002   0.000000000E+000
   0.19018775304635582E-007  -0.327463355E-002   0.000000000E+000
   0.19056510969922558E-007  -0.322431582E-002   0.000000000E+000
   0.19094246635209533E-007  -0.318005215E-002   0.000000000E+000
   0.19131982300496508E-007  -0.312826619E-002   0.000000000E+000
   0.19169717965783484E-007  -0.306519051E-002   0.000000000E+000
   0.19207453631070459E-007  -0.299723074E-002   0.000000000E+000
   0.19245189296357434E-007  -0.293513760E-002   0.000000000E+000
   0.19282924961644410E-007  -0.288531696E-002   0.000000000E+000
   0.19320660626931385E-007  -0.283794897E-002   0.000000000E+000
   0.19358396292218361E-007  -0.277556642E-002   0.000000000E+000
   0.19396131957505336E-007  -0.269977655E-002   0.000000000E+000
   0.19433867622792311E-007  -0.263089477E-002   0.000000000E+000
   0.19471603288079287E-007  -0.257784780E-002   0.000000000E+000
   0.19509338953366262E-007  -0.252840668E-002   0.000000000E+000
   0.19547074618653237E-007  -0.246839342E-002   0.000000000E+000
   0.19584810283940213E-007  -0.239512068E-002   0.000000000E+000
   0.19622545949227188E-007  -0.231811195E-002   0.000000000E+000
   0.19660281614514163E-007  -0.225331844E-002   0.000000000E+000
   0.19698017279801139E-007  -0.220414973E-002   0.000000000E+000
   0.19735752945088114E-007  -0.215107296E-002   0.000000000E+000
   0.19773488610375090E-007  -0.207737321E-002   0.000000000E+000
   0.19811224275662065E-007  -0.199486222E-002   0.000000000E+000
   0.19848959940949040E-007  -0.192552293E-002   0.000000000E+000
   0.19886695606236016E-007  -0.187167095E-002   0.000000000E+000
   0.19924431271522991E-007  -0.181855494E-002   0.000000000E+000
   0.19962166936809966E-007  -0.175262731E-002   0.000000000E+000
