t              TwoCables.fdtd_Probe_Start_Ex_10_25_10.dat
   0.60440349711849903E-008   0.000000000E+000
   0.60455756377593428E-008   0.000000000E+000
   0.60471163043336953E-008   0.000000000E+000
   0.60486569709080479E-008   0.000000000E+000
   0.60501976374824004E-008   0.000000000E+000
   0.60517383040567529E-008   0.000000000E+000
   0.60532789706311055E-008   0.000000000E+000
   0.60548196372054580E-008   0.000000000E+000
   0.60563603037798105E-008   0.000000000E+000
   0.60579009703541631E-008   0.000000000E+000
   0.60594416369285156E-008   0.000000000E+000
   0.60609823035028682E-008   0.000000000E+000
   0.60625229700772207E-008   0.000000000E+000
   0.60640636366515732E-008   0.000000000E+000
   0.60656043032259258E-008   0.000000000E+000
   0.60671449698002783E-008   0.000000000E+000
   0.60686856363746308E-008   0.000000000E+000
   0.60702263029489834E-008   0.000000000E+000
   0.60717669695233359E-008   0.000000000E+000
   0.60733076360976884E-008   0.000000000E+000
   0.60748483026720410E-008   0.000000000E+000
   0.60763889692463935E-008   0.000000000E+000
   0.60779296358207460E-008   0.000000000E+000
   0.60794703023950986E-008   0.000000000E+000
   0.60810109689694511E-008   0.000000000E+000
   0.60825516355438036E-008   0.000000000E+000
   0.60840923021181562E-008   0.000000000E+000
   0.60856329686925087E-008   0.000000000E+000
   0.60871736352668612E-008   0.000000000E+000
   0.60887143018412138E-008   0.000000000E+000
   0.60902549684155663E-008   0.000000000E+000
   0.60917956349899188E-008   0.000000000E+000
   0.60933363015642714E-008   0.000000000E+000
   0.60948769681386239E-008   0.000000000E+000
   0.60964176347129764E-008   0.000000000E+000
   0.60979583012873290E-008   0.000000000E+000
   0.60994989678616815E-008   0.000000000E+000
   0.61010396344360340E-008   0.000000000E+000
   0.61025803010103866E-008   0.000000000E+000
   0.61041209675847391E-008   0.000000000E+000
   0.61056616341590916E-008   0.000000000E+000
   0.61072023007334442E-008   0.000000000E+000
   0.61087429673077967E-008   0.000000000E+000
   0.61102836338821492E-008   0.000000000E+000
   0.61118243004565018E-008   0.000000000E+000
   0.61133649670308543E-008   0.000000000E+000
   0.61149056336052068E-008   0.000000000E+000
   0.61164463001795594E-008   0.000000000E+000
   0.61179869667539119E-008   0.000000000E+000
   0.61195276333282644E-008   0.000000000E+000
   0.61210682999026170E-008   0.000000000E+000
   0.61226089664769695E-008   0.000000000E+000
   0.61241496330513220E-008   0.000000000E+000
   0.61256902996256746E-008   0.000000000E+000
   0.61272309662000271E-008   0.000000000E+000
   0.61287716327743796E-008   0.000000000E+000
   0.61303122993487322E-008   0.000000000E+000
   0.61318529659230847E-008   0.000000000E+000
   0.61333936324974372E-008   0.000000000E+000
   0.61349342990717898E-008   0.000000000E+000
   0.61364749656461423E-008   0.000000000E+000
   0.61380156322204948E-008   0.000000000E+000
   0.61395562987948474E-008   0.000000000E+000
   0.61410969653691999E-008   0.000000000E+000
   0.61426376319435524E-008   0.000000000E+000
   0.61441782985179050E-008   0.000000000E+000
   0.61457189650922575E-008   0.000000000E+000
   0.61472596316666100E-008   0.000000000E+000
   0.61488002982409626E-008   0.000000000E+000
   0.61503409648153151E-008   0.000000000E+000
   0.61518816313896676E-008   0.000000000E+000
   0.61534222979640202E-008   0.000000000E+000
   0.61549629645383727E-008   0.000000000E+000
   0.61565036311127252E-008   0.000000000E+000
   0.61580442976870778E-008   0.000000000E+000
   0.61595849642614303E-008   0.000000000E+000
   0.61611256308357829E-008   0.000000000E+000
   0.61626662974101354E-008   0.000000000E+000
   0.61642069639844879E-008   0.000000000E+000
   0.61657476305588405E-008   0.000000000E+000
   0.61672882971331930E-008   0.000000000E+000
   0.61688289637075455E-008   0.000000000E+000
   0.61703696302818981E-008   0.000000000E+000
   0.61719102968562506E-008   0.000000000E+000
   0.61734509634306031E-008   0.000000000E+000
   0.61749916300049557E-008   0.000000000E+000
   0.61765322965793082E-008   0.000000000E+000
   0.61780729631536607E-008   0.000000000E+000
   0.61796136297280133E-008   0.000000000E+000
   0.61811542963023658E-008   0.000000000E+000
   0.61826949628767183E-008   0.000000000E+000
   0.61842356294510709E-008   0.000000000E+000
   0.61857762960254234E-008   0.000000000E+000
   0.61873169625997759E-008   0.000000000E+000
   0.61888576291741285E-008   0.000000000E+000
   0.61903982957484810E-008   0.000000000E+000
   0.61919389623228335E-008   0.000000000E+000
   0.61934796288971861E-008   0.000000000E+000
   0.61950202954715386E-008   0.000000000E+000
   0.61965609620458911E-008   0.000000000E+000
   0.61981016286202437E-008   0.000000000E+000
   0.61996422951945962E-008   0.000000000E+000
   0.62011829617689487E-008   0.000000000E+000
   0.62027236283433013E-008   0.000000000E+000
   0.62042642949176538E-008   0.000000000E+000
   0.62058049614920063E-008   0.000000000E+000
   0.62073456280663589E-008   0.000000000E+000
   0.62088862946407114E-008   0.000000000E+000
   0.62104269612150639E-008   0.000000000E+000
   0.62119676277894165E-008   0.000000000E+000
   0.62135082943637690E-008   0.000000000E+000
   0.62150489609381215E-008   0.000000000E+000
   0.62165896275124741E-008   0.000000000E+000
   0.62181302940868266E-008   0.000000000E+000
   0.62196709606611791E-008   0.000000000E+000
   0.62212116272355317E-008   0.000000000E+000
   0.62227522938098842E-008   0.000000000E+000
   0.62242929603842367E-008   0.000000000E+000
   0.62258336269585893E-008   0.000000000E+000
   0.62273742935329418E-008   0.000000000E+000
   0.62289149601072943E-008   0.000000000E+000
   0.62304556266816469E-008   0.000000000E+000
   0.62319962932559994E-008   0.000000000E+000
   0.62335369598303519E-008   0.000000000E+000
   0.62350776264047045E-008   0.000000000E+000
   0.62366182929790570E-008   0.000000000E+000
   0.62381589595534095E-008   0.000000000E+000
   0.62396996261277621E-008   0.000000000E+000
   0.62412402927021146E-008   0.000000000E+000
   0.62427809592764671E-008   0.000000000E+000
   0.62443216258508197E-008   0.000000000E+000
   0.62458622924251722E-008   0.000000000E+000
   0.62474029589995247E-008   0.000000000E+000
   0.62489436255738773E-008   0.000000000E+000
   0.62504842921482298E-008   0.000000000E+000
   0.62520249587225823E-008   0.000000000E+000
   0.62535656252969349E-008   0.000000000E+000
   0.62551062918712874E-008   0.000000000E+000
   0.62566469584456399E-008   0.000000000E+000
   0.62581876250199925E-008   0.000000000E+000
   0.62597282915943450E-008   0.000000000E+000
   0.62612689581686976E-008   0.000000000E+000
   0.62628096247430501E-008   0.000000000E+000
   0.62643502913174026E-008   0.000000000E+000
   0.62658909578917552E-008   0.000000000E+000
   0.62674316244661077E-008   0.000000000E+000
   0.62689722910404602E-008   0.000000000E+000
   0.62705129576148128E-008   0.000000000E+000
   0.62720536241891653E-008   0.000000000E+000
   0.62735942907635178E-008   0.000000000E+000
   0.62751349573378704E-008   0.000000000E+000
   0.62766756239122229E-008   0.000000000E+000
   0.62782162904865754E-008   0.000000000E+000
   0.62797569570609280E-008   0.000000000E+000
   0.62812976236352805E-008   0.000000000E+000
   0.62828382902096330E-008   0.000000000E+000
   0.62843789567839856E-008   0.000000000E+000
   0.62859196233583381E-008   0.000000000E+000
   0.62874602899326906E-008   0.000000000E+000
   0.62890009565070432E-008   0.000000000E+000
   0.62905416230813957E-008   0.000000000E+000
   0.62920822896557482E-008   0.000000000E+000
   0.62936229562301008E-008   0.000000000E+000
   0.62951636228044533E-008   0.000000000E+000
   0.62967042893788058E-008   0.000000000E+000
   0.62982449559531584E-008   0.000000000E+000
   0.62997856225275109E-008   0.000000000E+000
   0.63013262891018634E-008   0.000000000E+000
   0.63028669556762160E-008   0.000000000E+000
   0.63044076222505685E-008   0.000000000E+000
   0.63059482888249210E-008   0.000000000E+000
   0.63074889553992736E-008   0.000000000E+000
   0.63090296219736261E-008   0.000000000E+000
   0.63105702885479786E-008   0.000000000E+000
   0.63121109551223312E-008   0.000000000E+000
   0.63136516216966837E-008   0.000000000E+000
   0.63151922882710362E-008   0.000000000E+000
   0.63167329548453888E-008   0.000000000E+000
   0.63182736214197413E-008   0.000000000E+000
   0.63198142879940938E-008   0.000000000E+000
   0.63213549545684464E-008   0.000000000E+000
   0.63228956211427989E-008   0.000000000E+000
   0.63244362877171514E-008   0.000000000E+000
   0.63259769542915040E-008   0.000000000E+000
   0.63275176208658565E-008   0.000000000E+000
   0.63290582874402090E-008   0.000000000E+000
   0.63305989540145616E-008   0.000000000E+000
   0.63321396205889141E-008   0.000000000E+000
   0.63336802871632666E-008   0.000000000E+000
   0.63352209537376192E-008   0.000000000E+000
   0.63367616203119717E-008   0.000000000E+000
   0.63383022868863242E-008   0.000000000E+000
   0.63398429534606768E-008   0.000000000E+000
   0.63413836200350293E-008   0.000000000E+000
   0.63429242866093818E-008   0.000000000E+000
   0.63444649531837344E-008   0.000000000E+000
   0.63460056197580869E-008   0.000000000E+000
   0.63475462863324394E-008   0.000000000E+000
   0.63490869529067920E-008   0.000000000E+000
   0.63506276194811445E-008   0.000000000E+000
   0.63521682860554970E-008   0.000000000E+000
   0.63537089526298496E-008   0.000000000E+000
   0.63552496192042021E-008   0.000000000E+000
   0.63567902857785546E-008   0.000000000E+000
   0.63583309523529072E-008   0.000000000E+000
   0.63598716189272597E-008   0.000000000E+000
   0.63614122855016123E-008   0.000000000E+000
   0.63629529520759648E-008   0.000000000E+000
   0.63644936186503173E-008   0.000000000E+000
   0.63660342852246699E-008   0.000000000E+000
   0.63675749517990224E-008   0.000000000E+000
   0.63691156183733749E-008   0.000000000E+000
   0.63706562849477275E-008   0.000000000E+000
   0.63721969515220800E-008   0.000000000E+000
   0.63737376180964325E-008   0.000000000E+000
   0.63752782846707851E-008   0.000000000E+000
   0.63768189512451376E-008   0.000000000E+000
   0.63783596178194901E-008   0.000000000E+000
   0.63799002843938427E-008   0.000000000E+000
   0.63814409509681952E-008   0.000000000E+000
   0.63829816175425477E-008   0.000000000E+000
   0.63845222841169003E-008   0.000000000E+000
   0.63860629506912528E-008   0.000000000E+000
   0.63876036172656053E-008   0.000000000E+000
   0.63891442838399579E-008   0.000000000E+000
   0.63906849504143104E-008   0.000000000E+000
   0.63922256169886629E-008   0.000000000E+000
   0.63937662835630155E-008   0.000000000E+000
   0.63953069501373680E-008   0.000000000E+000
   0.63968476167117205E-008   0.000000000E+000
   0.63983882832860731E-008   0.000000000E+000
   0.63999289498604256E-008   0.000000000E+000
   0.64014696164347781E-008   0.000000000E+000
   0.64030102830091307E-008   0.000000000E+000
   0.64045509495834832E-008   0.000000000E+000
   0.64060916161578357E-008   0.000000000E+000
   0.64076322827321883E-008   0.000000000E+000
   0.64091729493065408E-008   0.000000000E+000
   0.64107136158808933E-008   0.000000000E+000
   0.64122542824552459E-008   0.000000000E+000
   0.64137949490295984E-008   0.000000000E+000
   0.64153356156039509E-008   0.000000000E+000
   0.64168762821783035E-008   0.000000000E+000
   0.64184169487526560E-008   0.000000000E+000
   0.64199576153270085E-008   0.000000000E+000
   0.64214982819013611E-008   0.000000000E+000
   0.64230389484757136E-008   0.000000000E+000
   0.64245796150500661E-008   0.000000000E+000
   0.64261202816244187E-008   0.000000000E+000
   0.64276609481987712E-008   0.000000000E+000
   0.64292016147731237E-008   0.000000000E+000
   0.64307422813474763E-008   0.000000000E+000
   0.64322829479218288E-008   0.000000000E+000
   0.64338236144961813E-008   0.000000000E+000
   0.64353642810705339E-008   0.000000000E+000
   0.64369049476448864E-008   0.000000000E+000
   0.64384456142192389E-008   0.000000000E+000
   0.64399862807935915E-008   0.000000000E+000
   0.64415269473679440E-008   0.000000000E+000
   0.64430676139422965E-008   0.000000000E+000
   0.64446082805166491E-008   0.000000000E+000
   0.64461489470910016E-008   0.000000000E+000
   0.64476896136653541E-008   0.000000000E+000
   0.64492302802397067E-008   0.000000000E+000
   0.64507709468140592E-008   0.000000000E+000
   0.64523116133884117E-008   0.000000000E+000
   0.64538522799627643E-008   0.000000000E+000
   0.64553929465371168E-008   0.000000000E+000
   0.64569336131114693E-008   0.000000000E+000
   0.64584742796858219E-008   0.000000000E+000
   0.64600149462601744E-008   0.000000000E+000
   0.64615556128345270E-008   0.000000000E+000
   0.64630962794088795E-008   0.000000000E+000
   0.64646369459832320E-008   0.000000000E+000
   0.64661776125575846E-008   0.000000000E+000
   0.64677182791319371E-008   0.000000000E+000
   0.64692589457062896E-008   0.000000000E+000
   0.64707996122806422E-008   0.000000000E+000
   0.64723402788549947E-008   0.000000000E+000
   0.64738809454293472E-008   0.000000000E+000
   0.64754216120036998E-008   0.000000000E+000
   0.64769622785780523E-008   0.000000000E+000
   0.64785029451524048E-008   0.000000000E+000
   0.64800436117267574E-008   0.000000000E+000
   0.64815842783011099E-008   0.000000000E+000
   0.64831249448754624E-008   0.000000000E+000
   0.64846656114498150E-008   0.000000000E+000
   0.64862062780241675E-008   0.000000000E+000
   0.64877469445985200E-008   0.000000000E+000
   0.64892876111728726E-008   0.000000000E+000
   0.64908282777472251E-008   0.000000000E+000
   0.64923689443215776E-008   0.000000000E+000
   0.64939096108959302E-008   0.000000000E+000
   0.64954502774702827E-008   0.000000000E+000
   0.64969909440446352E-008   0.000000000E+000
   0.64985316106189878E-008   0.000000000E+000
   0.65000722771933403E-008   0.000000000E+000
   0.65016129437676928E-008   0.000000000E+000
   0.65031536103420454E-008   0.000000000E+000
   0.65046942769163979E-008   0.000000000E+000
   0.65062349434907504E-008   0.000000000E+000
   0.65077756100651030E-008   0.000000000E+000
   0.65093162766394555E-008   0.000000000E+000
   0.65108569432138080E-008   0.000000000E+000
   0.65123976097881606E-008   0.000000000E+000
   0.65139382763625131E-008   0.000000000E+000
   0.65154789429368656E-008   0.000000000E+000
   0.65170196095112182E-008   0.000000000E+000
   0.65185602760855707E-008   0.000000000E+000
   0.65201009426599232E-008   0.000000000E+000
   0.65216416092342758E-008   0.000000000E+000
   0.65231822758086283E-008   0.000000000E+000
   0.65247229423829808E-008   0.000000000E+000
   0.65262636089573334E-008   0.000000000E+000
   0.65278042755316859E-008   0.000000000E+000
   0.65293449421060384E-008   0.000000000E+000
   0.65308856086803910E-008   0.000000000E+000
   0.65324262752547435E-008   0.000000000E+000
   0.65339669418290960E-008   0.000000000E+000
   0.65355076084034486E-008   0.000000000E+000
   0.65370482749778011E-008   0.000000000E+000
   0.65385889415521536E-008   0.000000000E+000
   0.65401296081265062E-008   0.000000000E+000
   0.65416702747008587E-008   0.000000000E+000
   0.65432109412752112E-008   0.000000000E+000
   0.65447516078495638E-008   0.000000000E+000
   0.65462922744239163E-008   0.000000000E+000
   0.65478329409982688E-008   0.000000000E+000
   0.65493736075726214E-008   0.000000000E+000
   0.65509142741469739E-008   0.000000000E+000
   0.65524549407213264E-008   0.000000000E+000
   0.65539956072956790E-008   0.000000000E+000
   0.65555362738700315E-008   0.000000000E+000
   0.65570769404443841E-008   0.000000000E+000
   0.65586176070187366E-008   0.000000000E+000
   0.65601582735930891E-008   0.000000000E+000
   0.65616989401674417E-008   0.000000000E+000
   0.65632396067417942E-008   0.000000000E+000
   0.65647802733161467E-008   0.000000000E+000
   0.65663209398904993E-008   0.000000000E+000
   0.65678616064648518E-008   0.000000000E+000
   0.65694022730392043E-008   0.000000000E+000
   0.65709429396135569E-008   0.000000000E+000
   0.65724836061879094E-008   0.000000000E+000
   0.65740242727622619E-008   0.000000000E+000
   0.65755649393366145E-008   0.000000000E+000
   0.65771056059109670E-008   0.000000000E+000
   0.65786462724853195E-008   0.000000000E+000
   0.65801869390596721E-008   0.000000000E+000
   0.65817276056340246E-008   0.000000000E+000
   0.65832682722083771E-008   0.000000000E+000
   0.65848089387827297E-008   0.000000000E+000
   0.65863496053570822E-008   0.000000000E+000
   0.65878902719314347E-008   0.000000000E+000
   0.65894309385057873E-008   0.000000000E+000
   0.65909716050801398E-008   0.000000000E+000
   0.65925122716544923E-008   0.000000000E+000
   0.65940529382288449E-008   0.000000000E+000
   0.65955936048031974E-008   0.000000000E+000
   0.65971342713775499E-008   0.000000000E+000
   0.65986749379519025E-008   0.000000000E+000
   0.66002156045262550E-008   0.000000000E+000
   0.66017562711006075E-008   0.000000000E+000
   0.66032969376749601E-008   0.000000000E+000
   0.66048376042493126E-008   0.000000000E+000
   0.66063782708236651E-008   0.000000000E+000
   0.66079189373980177E-008   0.000000000E+000
   0.66094596039723702E-008   0.000000000E+000
   0.66110002705467227E-008   0.000000000E+000
   0.66125409371210753E-008   0.000000000E+000
   0.66140816036954278E-008   0.000000000E+000
   0.66156222702697803E-008   0.000000000E+000
   0.66171629368441329E-008   0.000000000E+000
   0.66187036034184854E-008   0.000000000E+000
   0.66202442699928379E-008   0.000000000E+000
   0.66217849365671905E-008   0.000000000E+000
   0.66233256031415430E-008   0.000000000E+000
   0.66248662697158955E-008   0.000000000E+000
   0.66264069362902481E-008   0.000000000E+000
   0.66279476028646006E-008   0.000000000E+000
   0.66294882694389531E-008   0.000000000E+000
   0.66310289360133057E-008   0.000000000E+000
   0.66325696025876582E-008   0.000000000E+000
   0.66341102691620107E-008   0.000000000E+000
   0.66356509357363633E-008   0.000000000E+000
   0.66371916023107158E-008   0.000000000E+000
   0.66387322688850683E-008   0.000000000E+000
   0.66402729354594209E-008   0.000000000E+000
   0.66418136020337734E-008   0.000000000E+000
   0.66433542686081259E-008   0.000000000E+000
   0.66448949351824785E-008   0.000000000E+000
   0.66464356017568310E-008   0.000000000E+000
   0.66479762683311835E-008   0.000000000E+000
   0.66495169349055361E-008   0.000000000E+000
   0.66510576014798886E-008   0.000000000E+000
   0.66525982680542411E-008   0.000000000E+000
   0.66541389346285937E-008   0.000000000E+000
   0.66556796012029462E-008   0.000000000E+000
   0.66572202677772988E-008   0.000000000E+000
   0.66587609343516513E-008   0.000000000E+000
   0.66603016009260038E-008   0.000000000E+000
   0.66618422675003564E-008   0.000000000E+000
   0.66633829340747089E-008   0.000000000E+000
   0.66649236006490614E-008   0.000000000E+000
   0.66664642672234140E-008   0.000000000E+000
   0.66680049337977665E-008   0.000000000E+000
   0.66695456003721190E-008   0.000000000E+000
   0.66710862669464716E-008   0.000000000E+000
   0.66726269335208241E-008   0.000000000E+000
   0.66741676000951766E-008   0.000000000E+000
   0.66757082666695292E-008   0.000000000E+000
   0.66772489332438817E-008   0.000000000E+000
   0.66787895998182342E-008   0.000000000E+000
   0.66803302663925868E-008   0.000000000E+000
   0.66818709329669393E-008   0.000000000E+000
   0.66834115995412918E-008   0.000000000E+000
   0.66849522661156444E-008   0.000000000E+000
   0.66864929326899969E-008   0.000000000E+000
   0.66880335992643494E-008   0.000000000E+000
   0.66895742658387020E-008   0.000000000E+000
   0.66911149324130545E-008   0.000000000E+000
   0.66926555989874070E-008   0.000000000E+000
   0.66941962655617596E-008   0.000000000E+000
   0.66957369321361121E-008   0.000000000E+000
   0.66972775987104646E-008   0.000000000E+000
   0.66988182652848172E-008   0.000000000E+000
   0.67003589318591697E-008   0.000000000E+000
   0.67018995984335222E-008   0.000000000E+000
   0.67034402650078748E-008   0.000000000E+000
   0.67049809315822273E-008   0.000000000E+000
   0.67065215981565798E-008   0.000000000E+000
   0.67080622647309324E-008   0.000000000E+000
   0.67096029313052849E-008   0.000000000E+000
   0.67111435978796374E-008   0.000000000E+000
   0.67126842644539900E-008   0.000000000E+000
   0.67142249310283425E-008   0.000000000E+000
   0.67157655976026950E-008   0.000000000E+000
   0.67173062641770476E-008   0.000000000E+000
   0.67188469307514001E-008   0.000000000E+000
   0.67203875973257526E-008   0.000000000E+000
   0.67219282639001052E-008   0.000000000E+000
   0.67234689304744577E-008   0.000000000E+000
   0.67250095970488102E-008   0.000000000E+000
   0.67265502636231628E-008   0.000000000E+000
   0.67280909301975153E-008   0.000000000E+000
   0.67296315967718678E-008   0.000000000E+000
   0.67311722633462204E-008   0.000000000E+000
   0.67327129299205729E-008   0.000000000E+000
   0.67342535964949254E-008   0.000000000E+000
   0.67357942630692780E-008   0.000000000E+000
   0.67373349296436305E-008   0.000000000E+000
   0.67388755962179830E-008   0.000000000E+000
   0.67404162627923356E-008   0.000000000E+000
   0.67419569293666881E-008   0.000000000E+000
   0.67434975959410406E-008   0.000000000E+000
   0.67450382625153932E-008   0.000000000E+000
   0.67465789290897457E-008   0.000000000E+000
   0.67481195956640982E-008   0.000000000E+000
   0.67496602622384508E-008   0.000000000E+000
   0.67512009288128033E-008   0.000000000E+000
   0.67527415953871558E-008   0.000000000E+000
   0.67542822619615084E-008   0.000000000E+000
   0.67558229285358609E-008   0.000000000E+000
   0.67573635951102135E-008   0.000000000E+000
   0.67589042616845660E-008   0.000000000E+000
   0.67604449282589185E-008   0.000000000E+000
   0.67619855948332711E-008   0.000000000E+000
   0.67635262614076236E-008   0.000000000E+000
   0.67650669279819761E-008   0.000000000E+000
   0.67666075945563287E-008   0.000000000E+000
   0.67681482611306812E-008   0.000000000E+000
   0.67696889277050337E-008   0.000000000E+000
   0.67712295942793863E-008   0.000000000E+000
   0.67727702608537388E-008   0.000000000E+000
   0.67743109274280913E-008   0.000000000E+000
   0.67758515940024439E-008   0.000000000E+000
   0.67773922605767964E-008   0.000000000E+000
   0.67789329271511489E-008   0.000000000E+000
   0.67804735937255015E-008   0.000000000E+000
   0.67820142602998540E-008   0.000000000E+000
   0.67835549268742065E-008   0.000000000E+000
   0.67850955934485591E-008   0.000000000E+000
   0.67866362600229116E-008   0.000000000E+000
   0.67881769265972641E-008   0.000000000E+000
   0.67897175931716167E-008   0.000000000E+000
   0.67912582597459692E-008   0.000000000E+000
   0.67927989263203217E-008   0.000000000E+000
   0.67943395928946743E-008   0.000000000E+000
   0.67958802594690268E-008   0.000000000E+000
   0.67974209260433793E-008   0.000000000E+000
   0.67989615926177319E-008   0.000000000E+000
   0.68005022591920844E-008   0.000000000E+000
   0.68020429257664369E-008   0.000000000E+000
   0.68035835923407895E-008   0.000000000E+000
   0.68051242589151420E-008   0.000000000E+000
   0.68066649254894945E-008   0.000000000E+000
   0.68082055920638471E-008   0.000000000E+000
   0.68097462586381996E-008   0.000000000E+000
   0.68112869252125521E-008   0.000000000E+000
   0.68128275917869047E-008   0.000000000E+000
   0.68143682583612572E-008   0.000000000E+000
   0.68159089249356097E-008   0.000000000E+000
   0.68174495915099623E-008   0.000000000E+000
   0.68189902580843148E-008   0.000000000E+000
   0.68205309246586673E-008   0.000000000E+000
   0.68220715912330199E-008   0.000000000E+000
   0.68236122578073724E-008   0.000000000E+000
   0.68251529243817249E-008   0.000000000E+000
   0.68266935909560775E-008   0.000000000E+000
   0.68282342575304300E-008   0.000000000E+000
   0.68297749241047825E-008   0.000000000E+000
   0.68313155906791351E-008   0.000000000E+000
   0.68328562572534876E-008   0.000000000E+000
   0.68343969238278401E-008   0.000000000E+000
   0.68359375904021927E-008   0.000000000E+000
   0.68374782569765452E-008   0.000000000E+000
   0.68390189235508977E-008   0.000000000E+000
   0.68405595901252503E-008   0.000000000E+000
   0.68421002566996028E-008   0.000000000E+000
   0.68436409232739553E-008   0.000000000E+000
   0.68451815898483079E-008   0.000000000E+000
   0.68467222564226604E-008   0.000000000E+000
   0.68482629229970129E-008   0.000000000E+000
   0.68498035895713655E-008   0.000000000E+000
   0.68513442561457180E-008   0.000000000E+000
   0.68528849227200705E-008   0.000000000E+000
   0.68544255892944231E-008   0.000000000E+000
   0.68559662558687756E-008   0.000000000E+000
   0.68575069224431282E-008   0.000000000E+000
   0.68590475890174807E-008   0.000000000E+000
   0.68605882555918332E-008   0.000000000E+000
   0.68621289221661858E-008   0.000000000E+000
   0.68636695887405383E-008   0.000000000E+000
   0.68652102553148908E-008   0.000000000E+000
   0.68667509218892434E-008   0.000000000E+000
   0.68682915884635959E-008   0.000000000E+000
   0.68698322550379484E-008   0.000000000E+000
   0.68713729216123010E-008   0.000000000E+000
   0.68729135881866535E-008   0.000000000E+000
   0.68744542547610060E-008   0.000000000E+000
   0.68759949213353586E-008   0.000000000E+000
   0.68775355879097111E-008   0.000000000E+000
   0.68790762544840636E-008   0.000000000E+000
   0.68806169210584162E-008   0.000000000E+000
   0.68821575876327687E-008   0.000000000E+000
   0.68836982542071212E-008   0.000000000E+000
   0.68852389207814738E-008   0.000000000E+000
   0.68867795873558263E-008   0.000000000E+000
   0.68883202539301788E-008   0.000000000E+000
   0.68898609205045314E-008   0.000000000E+000
   0.68914015870788839E-008   0.000000000E+000
   0.68929422536532364E-008   0.000000000E+000
   0.68944829202275890E-008   0.000000000E+000
   0.68960235868019415E-008   0.000000000E+000
   0.68975642533762940E-008   0.000000000E+000
   0.68991049199506466E-008   0.000000000E+000
   0.69006455865249991E-008   0.000000000E+000
   0.69021862530993516E-008   0.000000000E+000
   0.69037269196737042E-008   0.000000000E+000
   0.69052675862480567E-008   0.000000000E+000
   0.69068082528224092E-008   0.000000000E+000
   0.69083489193967618E-008   0.000000000E+000
   0.69098895859711143E-008   0.000000000E+000
   0.69114302525454668E-008   0.000000000E+000
   0.69129709191198194E-008   0.000000000E+000
   0.69145115856941719E-008   0.000000000E+000
   0.69160522522685244E-008   0.000000000E+000
   0.69175929188428770E-008   0.000000000E+000
   0.69191335854172295E-008   0.000000000E+000
   0.69206742519915820E-008   0.000000000E+000
   0.69222149185659346E-008   0.000000000E+000
   0.69237555851402871E-008   0.000000000E+000
   0.69252962517146396E-008   0.000000000E+000
   0.69268369182889922E-008   0.000000000E+000
   0.69283775848633447E-008   0.000000000E+000
   0.69299182514376972E-008   0.000000000E+000
   0.69314589180120498E-008   0.000000000E+000
   0.69329995845864023E-008   0.000000000E+000
   0.69345402511607548E-008   0.000000000E+000
   0.69360809177351074E-008   0.000000000E+000
   0.69376215843094599E-008   0.000000000E+000
   0.69391622508838124E-008   0.000000000E+000
   0.69407029174581650E-008   0.000000000E+000
   0.69422435840325175E-008   0.000000000E+000
   0.69437842506068700E-008   0.000000000E+000
   0.69453249171812226E-008   0.000000000E+000
   0.69468655837555751E-008   0.000000000E+000
   0.69484062503299276E-008   0.000000000E+000
   0.69499469169042802E-008   0.000000000E+000
   0.69514875834786327E-008   0.000000000E+000
   0.69530282500529852E-008   0.000000000E+000
   0.69545689166273378E-008   0.000000000E+000
   0.69561095832016903E-008   0.000000000E+000
   0.69576502497760429E-008   0.000000000E+000
   0.69591909163503954E-008   0.000000000E+000
   0.69607315829247479E-008   0.000000000E+000
   0.69622722494991005E-008   0.000000000E+000
   0.69638129160734530E-008   0.000000000E+000
   0.69653535826478055E-008   0.000000000E+000
   0.69668942492221581E-008   0.000000000E+000
   0.69684349157965106E-008   0.000000000E+000
   0.69699755823708631E-008   0.000000000E+000
   0.69715162489452157E-008   0.000000000E+000
   0.69730569155195682E-008   0.000000000E+000
   0.69745975820939207E-008   0.000000000E+000
   0.69761382486682733E-008   0.000000000E+000
   0.69776789152426258E-008   0.000000000E+000
   0.69792195818169783E-008   0.000000000E+000
   0.69807602483913309E-008   0.000000000E+000
   0.69823009149656834E-008   0.000000000E+000
   0.69838415815400359E-008   0.000000000E+000
   0.69853822481143885E-008   0.000000000E+000
   0.69869229146887410E-008   0.000000000E+000
   0.69884635812630935E-008   0.000000000E+000
   0.69900042478374461E-008   0.000000000E+000
   0.69915449144117986E-008   0.000000000E+000
   0.69930855809861511E-008   0.000000000E+000
   0.69946262475605037E-008   0.000000000E+000
   0.69961669141348562E-008   0.000000000E+000
   0.69977075807092087E-008   0.000000000E+000
   0.69992482472835613E-008   0.000000000E+000
   0.70007889138579138E-008   0.000000000E+000
   0.70023295804322663E-008   0.000000000E+000
   0.70038702470066189E-008   0.000000000E+000
   0.70054109135809714E-008   0.000000000E+000
   0.70069515801553239E-008   0.000000000E+000
   0.70084922467296765E-008   0.000000000E+000
   0.70100329133040290E-008   0.000000000E+000
   0.70115735798783815E-008   0.000000000E+000
   0.70131142464527341E-008   0.000000000E+000
   0.70146549130270866E-008   0.000000000E+000
   0.70161955796014391E-008   0.000000000E+000
   0.70177362461757917E-008   0.000000000E+000
   0.70192769127501442E-008   0.000000000E+000
