t              SphereRCS.fdtd_Point probe_Ey_50_50_13.dat       incid
   0.13619492325589455E-007   0.247787011E-005   0.000000000E+000
   0.13650305656642825E-007   0.161158209E-005   0.000000000E+000
   0.13681118987696195E-007  -0.116107367E-005   0.000000000E+000
   0.13711932318749565E-007  -0.385189378E-005   0.000000000E+000
   0.13742745649802934E-007  -0.346275215E-005   0.000000000E+000
   0.13773558980856304E-007  -0.369553618E-006   0.000000000E+000
   0.13804372311909674E-007   0.156903297E-005   0.000000000E+000
   0.13835185642963044E-007   0.497264864E-006   0.000000000E+000
   0.13865998974016414E-007  -0.813154429E-006   0.000000000E+000
   0.13896812305069783E-007   0.288670662E-006   0.000000000E+000
   0.13927625636123153E-007   0.210219559E-005   0.000000000E+000
   0.13958438967176523E-007   0.186677607E-005   0.000000000E+000
   0.13989252298229893E-007   0.557563453E-006   0.000000000E+000
   0.14020065629283263E-007   0.909177174E-006   0.000000000E+000
   0.14050878960336632E-007   0.241532416E-005   0.000000000E+000
   0.14081692291390002E-007   0.207853918E-005   0.000000000E+000
   0.14112505622443372E-007  -0.352259349E-006   0.000000000E+000
   0.14143318953496742E-007  -0.146946297E-005   0.000000000E+000
   0.14174132284550112E-007   0.618461968E-006   0.000000000E+000
   0.14204945615603481E-007   0.307201708E-005   0.000000000E+000
   0.14235758946656851E-007   0.232259208E-005   0.000000000E+000
   0.14266572277710221E-007  -0.582014991E-006   0.000000000E+000
   0.14297385608763591E-007  -0.166891823E-005   0.000000000E+000
   0.14328198939816961E-007  -0.379461085E-006   0.000000000E+000
   0.14359012270870330E-007  -0.335218203E-006   0.000000000E+000
   0.14389825601923700E-007  -0.300716192E-005   0.000000000E+000
   0.14420638932977070E-007  -0.495441236E-005   0.000000000E+000
   0.14451452264030440E-007  -0.371292208E-005   0.000000000E+000
   0.14482265595083810E-007  -0.220530956E-005   0.000000000E+000
   0.14513078926137180E-007  -0.354701842E-005   0.000000000E+000
   0.14543892257190549E-007  -0.509512529E-005   0.000000000E+000
   0.14574705588243919E-007  -0.256169233E-005   0.000000000E+000
   0.14605518919297289E-007   0.236298001E-005   0.000000000E+000
   0.14636332250350659E-007   0.395372490E-005   0.000000000E+000
   0.14667145581404029E-007   0.123281234E-005   0.000000000E+000
   0.14697958912457398E-007  -0.459458988E-006   0.000000000E+000
   0.14728772243510768E-007   0.237560289E-005   0.000000000E+000
   0.14759585574564138E-007   0.616286115E-005   0.000000000E+000
   0.14790398905617508E-007   0.580317192E-005   0.000000000E+000
   0.14821212236670878E-007   0.217766274E-005   0.000000000E+000
   0.14852025567724247E-007  -0.970385372E-008   0.000000000E+000
   0.14882838898777617E-007  -0.871293935E-007   0.000000000E+000
   0.14913652229830987E-007  -0.165637039E-005   0.000000000E+000
   0.14944465560884357E-007  -0.496138091E-005   0.000000000E+000
   0.14975278891937727E-007  -0.538231916E-005   0.000000000E+000
   0.15006092222991096E-007  -0.172532100E-005   0.000000000E+000
   0.15036905554044466E-007   0.292889581E-006   0.000000000E+000
   0.15067718885097836E-007  -0.312976340E-005   0.000000000E+000
   0.15098532216151206E-007  -0.697404994E-005   0.000000000E+000
   0.15129345547204576E-007  -0.461426953E-005   0.000000000E+000
   0.15160158878257946E-007   0.192845982E-005   0.000000000E+000
   0.15190972209311315E-007   0.486940644E-005   0.000000000E+000
   0.15221785540364685E-007   0.187774754E-005   0.000000000E+000
   0.15252598871418055E-007  -0.151097083E-005   0.000000000E+000
   0.15283412202471425E-007  -0.873284648E-006   0.000000000E+000
   0.15314225533524795E-007   0.129099647E-005   0.000000000E+000
   0.15345038864578164E-007   0.124623080E-005   0.000000000E+000
   0.15375852195631534E-007   0.771139071E-006   0.000000000E+000
   0.15406665526684904E-007   0.323977065E-005   0.000000000E+000
   0.15437478857738274E-007   0.606122467E-005   0.000000000E+000
   0.15468292188791644E-007   0.391936328E-005   0.000000000E+000
   0.15499105519845013E-007  -0.131869865E-005   0.000000000E+000
   0.15529918850898383E-007  -0.165738402E-005   0.000000000E+000
   0.15560732181951753E-007   0.465726134E-005   0.000000000E+000
   0.15591545513005123E-007   0.923771040E-005   0.000000000E+000
   0.15622358844058493E-007   0.533904722E-005   0.000000000E+000
   0.15653172175111862E-007  -0.271141425E-005   0.000000000E+000
   0.15683985506165232E-007  -0.652135986E-005   0.000000000E+000
   0.15714798837218602E-007  -0.528617602E-005   0.000000000E+000
   0.15745612168271972E-007  -0.448590754E-005   0.000000000E+000
   0.15776425499325342E-007  -0.568159612E-005   0.000000000E+000
   0.15807238830378711E-007  -0.483798931E-005   0.000000000E+000
   0.15838052161432081E-007  -0.117144509E-005   0.000000000E+000
   0.15868865492485451E-007  -0.202846763E-006   0.000000000E+000
   0.15899678823538821E-007  -0.433421928E-005   0.000000000E+000
   0.15930492154592191E-007  -0.679061850E-005   0.000000000E+000
   0.15961305485645561E-007  -0.115611374E-005   0.000000000E+000
   0.15992118816698930E-007   0.761398724E-005   0.000000000E+000
   0.16022932147752300E-007   0.931812974E-005   0.000000000E+000
   0.16053745478805670E-007   0.313407418E-005   0.000000000E+000
   0.16084558809859040E-007  -0.194201584E-005   0.000000000E+000
   0.16115372140912410E-007  -0.763525236E-006   0.000000000E+000
   0.16146185471965779E-007   0.193008373E-005   0.000000000E+000
   0.16176998803019149E-007   0.101505316E-005   0.000000000E+000
   0.16207812134072519E-007  -0.832328624E-006   0.000000000E+000
   0.16238625465125889E-007   0.821904905E-006   0.000000000E+000
   0.16269438796179259E-007   0.321301695E-005   0.000000000E+000
   0.16300252127232628E-007   0.524566985E-006   0.000000000E+000
   0.16331065458285998E-007  -0.520901858E-005   0.000000000E+000
   0.16361878789339368E-007  -0.551975972E-005   0.000000000E+000
   0.16392692120392738E-007   0.122681922E-005   0.000000000E+000
   0.16423505451446108E-007   0.608644768E-005   0.000000000E+000
   0.16454318782499477E-007   0.262120602E-005   0.000000000E+000
   0.16485132113552847E-007  -0.352751022E-005   0.000000000E+000
   0.16515945444606217E-007  -0.374560227E-005   0.000000000E+000
   0.16546758775659587E-007   0.724491883E-006   0.000000000E+000
   0.16577572106712957E-007   0.231331478E-005   0.000000000E+000
   0.16608385437766326E-007  -0.185314775E-006   0.000000000E+000
   0.16639198768819696E-007  -0.820032767E-006   0.000000000E+000
   0.16670012099873066E-007   0.223026245E-005   0.000000000E+000
   0.16700825430926436E-007   0.298908162E-005   0.000000000E+000
   0.16731638761979806E-007  -0.185816771E-005   0.000000000E+000
   0.16762452093033176E-007  -0.594239691E-005   0.000000000E+000
   0.16793265424086545E-007  -0.240904888E-005   0.000000000E+000
   0.16824078755139915E-007   0.469785118E-005   0.000000000E+000
   0.16854892086193285E-007   0.581807126E-005   0.000000000E+000
   0.16885705417246655E-007   0.277359959E-006   0.000000000E+000
   0.16916518748300025E-007  -0.312637849E-005   0.000000000E+000
   0.16947332079353394E-007  -0.261311470E-007   0.000000000E+000
   0.16978145410406764E-007   0.357562226E-005   0.000000000E+000
   0.17008958741460134E-007   0.196040742E-005   0.000000000E+000
   0.17039772072513504E-007  -0.136451786E-005   0.000000000E+000
   0.17070585403566874E-007  -0.581481402E-006   0.000000000E+000
   0.17101398734620243E-007   0.220108950E-005   0.000000000E+000
   0.17132212065673613E-007   0.774347768E-006   0.000000000E+000
   0.17163025396726983E-007  -0.385982185E-005   0.000000000E+000
   0.17193838727780353E-007  -0.415334580E-005   0.000000000E+000
   0.17224652058833723E-007   0.156385568E-005   0.000000000E+000
   0.17255465389887092E-007   0.533642560E-005   0.000000000E+000
   0.17286278720940462E-007   0.156918395E-005   0.000000000E+000
   0.17317092051993832E-007  -0.420172546E-005   0.000000000E+000
   0.17347905383047202E-007  -0.396810674E-005   0.000000000E+000
   0.17378718714100572E-007   0.697759788E-006   0.000000000E+000
   0.17409532045153941E-007   0.215979890E-005   0.000000000E+000
   0.17440345376207311E-007  -0.102102081E-005   0.000000000E+000
   0.17471158707260681E-007  -0.301195746E-005   0.000000000E+000
   0.17501972038314051E-007  -0.110562735E-005   0.000000000E+000
   0.17532785369367421E-007   0.385318458E-006   0.000000000E+000
   0.17563598700420791E-007  -0.142981469E-005   0.000000000E+000
   0.17594412031474160E-007  -0.226610200E-005   0.000000000E+000
   0.17625225362527530E-007   0.208689971E-005   0.000000000E+000
   0.17656038693580900E-007   0.738454310E-005   0.000000000E+000
   0.17686852024634270E-007   0.622018706E-005   0.000000000E+000
   0.17717665355687640E-007  -0.403858394E-006   0.000000000E+000
   0.17748478686741009E-007  -0.384956729E-005   0.000000000E+000
   0.17779292017794379E-007  -0.353787982E-006   0.000000000E+000
   0.17810105348847749E-007   0.403251806E-005   0.000000000E+000
   0.17840918679901119E-007   0.304877494E-005   0.000000000E+000
   0.17871732010954489E-007  -0.117893205E-005   0.000000000E+000
   0.17902545342007858E-007  -0.285380111E-005   0.000000000E+000
   0.17933358673061228E-007  -0.145943488E-005   0.000000000E+000
   0.17964172004114598E-007  -0.928692145E-006   0.000000000E+000
   0.17994985335167968E-007  -0.192167977E-005   0.000000000E+000
   0.18025798666221338E-007  -0.802631462E-006   0.000000000E+000
   0.18056611997274707E-007   0.293528592E-005   0.000000000E+000
   0.18087425328328077E-007   0.402421711E-005   0.000000000E+000
   0.18118238659381447E-007  -0.393777555E-006   0.000000000E+000
   0.18149051990434817E-007  -0.480550580E-005   0.000000000E+000
   0.18179865321488187E-007  -0.284467637E-005   0.000000000E+000
   0.18210678652541556E-007   0.282985616E-005   0.000000000E+000
   0.18241491983594926E-007   0.451076858E-005   0.000000000E+000
   0.18272305314648296E-007   0.977467380E-006   0.000000000E+000
   0.18303118645701666E-007  -0.178467667E-005   0.000000000E+000
   0.18333931976755036E-007  -0.581716108E-006   0.000000000E+000
   0.18364745307808406E-007   0.104101434E-005   0.000000000E+000
   0.18395558638861775E-007  -0.796673021E-007   0.000000000E+000
   0.18426371969915145E-007  -0.148031563E-005   0.000000000E+000
   0.18457185300968515E-007   0.325252358E-007   0.000000000E+000
   0.18487998632021885E-007   0.224635460E-005   0.000000000E+000
   0.18518811963075255E-007   0.807434049E-006   0.000000000E+000
   0.18549625294128624E-007  -0.313492228E-005   0.000000000E+000
   0.18580438625181994E-007  -0.379294897E-005   0.000000000E+000
   0.18611251956235364E-007   0.411663223E-006   0.000000000E+000
   0.18642065287288734E-007   0.416339481E-005   0.000000000E+000
   0.18672878618342104E-007   0.328449460E-005   0.000000000E+000
   0.18703691949395473E-007   0.439530595E-006   0.000000000E+000
   0.18734505280448843E-007  -0.147288631E-006   0.000000000E+000
   0.18765318611502213E-007   0.760951650E-006   0.000000000E+000
   0.18796131942555583E-007   0.426136353E-007   0.000000000E+000
   0.18826945273608953E-007  -0.179035101E-005   0.000000000E+000
   0.18857758604662322E-007  -0.162633967E-005   0.000000000E+000
   0.18888571935715692E-007   0.505968615E-006   0.000000000E+000
   0.18919385266769062E-007   0.880833170E-006   0.000000000E+000
   0.18950198597822432E-007  -0.203112404E-005   0.000000000E+000
   0.18981011928875802E-007  -0.443511044E-005   0.000000000E+000
   0.19011825259929171E-007  -0.237729387E-005   0.000000000E+000
   0.19042638590982541E-007   0.218540049E-005   0.000000000E+000
   0.19073451922035911E-007   0.401115358E-005   0.000000000E+000
   0.19104265253089281E-007   0.204703497E-005   0.000000000E+000
   0.19135078584142651E-007   0.983154678E-007   0.000000000E+000
   0.19165891915196021E-007   0.412428022E-006   0.000000000E+000
   0.19196705246249390E-007   0.107848780E-005   0.000000000E+000
   0.19227518577302760E-007   0.420330821E-006   0.000000000E+000
   0.19258331908356130E-007  -0.162225604E-006   0.000000000E+000
   0.19289145239409500E-007   0.656507268E-006   0.000000000E+000
   0.19319958570462870E-007   0.117341972E-005   0.000000000E+000
   0.19350771901516239E-007  -0.792977175E-006   0.000000000E+000
   0.19381585232569609E-007  -0.380651181E-005   0.000000000E+000
   0.19412398563622979E-007  -0.395402549E-005   0.000000000E+000
   0.19443211894676349E-007  -0.389119350E-006   0.000000000E+000
   0.19474025225729719E-007   0.286959289E-005   0.000000000E+000
   0.19504838556783088E-007   0.232684351E-005   0.000000000E+000
   0.19535651887836458E-007  -0.248740662E-006   0.000000000E+000
   0.19566465218889828E-007  -0.105364643E-005   0.000000000E+000
   0.19597278549943198E-007   0.122072947E-006   0.000000000E+000
   0.19628091880996568E-007   0.852515939E-006   0.000000000E+000
   0.19658905212049937E-007   0.722401865E-006   0.000000000E+000
   0.19689718543103307E-007   0.121185974E-005   0.000000000E+000
   0.19720531874156677E-007   0.201104490E-005   0.000000000E+000
   0.19751345205210047E-007   0.107156177E-005   0.000000000E+000
   0.19782158536263417E-007  -0.164173468E-005   0.000000000E+000
   0.19812971867316787E-007  -0.323097447E-005   0.000000000E+000
   0.19843785198370156E-007  -0.163252321E-005   0.000000000E+000
   0.19874598529423526E-007   0.134082734E-005   0.000000000E+000
   0.19905411860476896E-007   0.222595509E-005   0.000000000E+000
   0.19936225191530266E-007   0.463390393E-006   0.000000000E+000
   0.19967038522583636E-007  -0.123621965E-005   0.000000000E+000
